en_text,pl_text,bielik_translation,mixtral-8x22B_translation,llama3.1_translation,google_translation,chrf_bielik_translation,bleu_bielik_translation,bertscore_bielik_translation,comet_bielik_translation,chrf_mixtral-8x22B_translation,bleu_mixtral-8x22B_translation,bertscore_mixtral-8x22B_translation,comet_mixtral-8x22B_translation,chrf_llama3.1_translation,bleu_llama3.1_translation,bertscore_llama3.1_translation,comet_llama3.1_translation,chrf_google_translation,bleu_google_translation,bertscore_google_translation,comet_google_translation
Everyone'll call it a great victory.,"Wszyscy powiedzą, że to wielkie zwycięstwo.",Wszyscy nazwą to wielkim zwycięstwem., Każdy uzna to za wielkie zwycięstwo.,Wszyscy będę nazywać to wielkim zwycięstwem.,Wszyscy nazwą to wielkim zwycięstwem.,0.4876054489084158,0.05231223689135342,0.7634220719337463,0.9325063824653625,0.47993030511488716,0.09554427922043669,0.8032606244087219,0.9469943046569824,0.4794945764853155,0.048549177170732344,0.7943853735923767,0.9440571069717407,0.4876054489084158,0.05231223689135342,0.7634220719337463,0.9325063824653625
Didn't just speak. It howled in pain.,"Przemówiło, a jakże. Nawet wyło z bólu.",Tego nie powiedział. To zawyło z bólu., 'Nie mówił tylko. Włał z bólu.',"Nie po prostu mówiło, krzyczało z bólu.",Nie tylko przemówił. Wył z bólu.,0.3104937955964606,0.06985342056580097,0.795073390007019,0.7104296088218689,0.27034854223527865,0.03455747170954952,0.7976071238517761,0.591464638710022,0.3682098575938954,0.06985342056580097,0.7787690162658691,0.7984879016876221,0.347196906223767,0.07308015504567583,0.8731651306152344,0.85452800989151
Who are ye? Why're ye here?,Coś ty za jeden? Co tu robisz?,Kim jesteście? Dlaczego tu jesteście?, Kto wy tu jesteście? Dlaczego tu jesteście?,Kim jesteście? Dlaczego jesteście tu?,Kim jesteście? Dlaczego tu jesteście?,0.12190668846782997,0.036015288308423515,0.7483777403831482,0.804122805595398,0.13313105204212586,0.033031643180138064,0.73432856798172,0.8015401363372803,0.10765516739202285,0.0,0.7400082945823669,0.7931537628173828,0.12190668846782997,0.036015288308423515,0.7483777403831482,0.804122805595398
Talk to yourself much?,Często gadasz do siebie?,Czy dużo mówisz do siebie?, Mówisz dużo do siebie?,Rozmawiasz często sam ze sobą?,Dużo rozmawiasz sam ze sobą?,0.4922308044805371,0.11362193664674995,0.8012962341308594,0.9591823220252991,0.4072407793684314,0.16990442448471224,0.7809188365936279,0.9425119757652283,0.23491950060299463,0.0,0.7719411849975586,0.9349349737167358,0.12677737958132138,0.0,0.7642363905906677,0.9240695834159851
So who'll mind the sheep?,A kto będzie owce pasał?,Więc kto popilnuje owiec?, A więc kto będzie pasł owce?,A kto będzie pasał owe?,Kto więc zajmie się owcami?,0.16072769708289517,0.06257106818159155,0.8206188678741455,0.7865400910377502,0.5488427014605465,0.09554427922043669,0.9068767428398132,0.91737961769104,0.652726819771307,0.26591479484724945,0.9189594984054565,0.4619249701499939,0.15038213057058053,0.0,0.7719970941543579,0.7990278601646423
Exactly!,No właśnie!,Dokładnie!, Właśnie tak!,Doskonale!,Dokładnie!,0.2562169312169312,0.0,0.8172850012779236,0.9183410406112671,0.4471382519957068,0.0,0.8122671842575073,0.9706771969795227,0.10185185185185193,0.0,0.7721272706985474,0.8387319445610046,0.2562169312169312,0.0,0.8172850012779236,0.9183410406112671
Not sayin' a thing. Just thinkin' aloud.,Niczego nie podejrzewam. Głośno myślę.,Nie mówiąc nic. Głośno myśląc., 'Nie mówię ani słowa. Po prostu myślę w głos.',Nie mówię nic. Po prostu myślę głośno.,Nic nie mówię. Po prostu myślę na głos.,0.3405077388011886,0.05372849659117709,0.8521022200584412,0.6950186491012573,0.18787455432628722,0.0,0.7409794330596924,0.7196118235588074,0.24852701634394445,0.0,0.8455625772476196,0.7941234707832336,0.21177700611592787,0.02777619034011792,0.8201184272766113,0.7483565211296082
"The hym's a demon, and demons are notoriously hard to fool. Plus, the trickster can't know it's a trick.","Him to demon, a te bardzo trudno podejść. Do tego oszukujący nie może wiedzieć, że oszukuje.","To jest demon, a demony są notorycznie trudne do oszukania. Dodatkowo, szachraj nie może wiedzieć, że to jest podstęp."," Hym jest demonem, a demony są znane z tego, że jest bardzo trudno ich oszukać. Ponadto oszust nie może wiedzieć, że to oszustwo.","'Hymn jest demoniczną istotą, a te są słynne z tego, że ciężko je oszukać. Poza tym trickster musi wierzyć, że oto się dał oszukać'.","Hym jest demonem, a demony są notorycznie trudne do oszukania. Ponadto oszust nie może wiedzieć, że to sztuczka.",0.4359413922138529,0.1566384057330969,0.7908299565315247,0.7896284461021423,0.4973570597737396,0.13173313935288006,0.8143833875656128,0.7584112882614136,0.2839693862817092,0.01851974703879588,0.726749062538147,0.5607513189315796,0.4104310883696954,0.1487964117124549,0.8181331157684326,0.7359680533409119
"An Craite, 'tis a worthy clan.",An Craite to zacny ród.,"""An Craite, to jest godny klan.""", 'An Craite to jest godny klan.',"Kręgu Craite, godny jest waszystkiego klan.",Craite to godny klan.,0.387810686800041,0.040824829046386304,0.823959469795227,0.8316277861595154,0.4816035692299474,0.08633400213704504,0.8359858393669128,0.8459791541099548,0.27125533849225175,0.0,0.732351541519165,0.515622079372406,0.3902411372691145,0.13232169883599026,0.8008876442909241,0.5761058330535889
"We found that daft bugger in the ship, then pitched camp near the guard tower.",Dotarliśmy do tego szaleńca z okrętu i w końcu rozbiliśmy obóz przy wieży strażniczej.,"Znaleźliśmy ten głupi owad na statku, a potem rozbiliśmy obóz w pobliżu wieży strażniczej."," Znaleźliśmy tego idiotę na statku, a następnie rozbiliśmy obóz w pobliżu wieży strażniczej.","Znaleźliśmy tego głupiego palanta w statku, a potem rozstawili obóz niedaleko wieży strażniczej.","Znaleźliśmy tego głupka na statku, a następnie rozbiliśmy obóz w pobliżu wieży strażniczej.",0.46432825073928363,0.04516881220954754,0.8705839514732361,0.7487550973892212,0.4745753536826705,0.04761663737003948,0.8856844305992126,0.7940373420715332,0.37028042272262773,0.03825655967767164,0.8401349782943726,0.7191457152366638,0.4700151768151813,0.04761663737003948,0.884459376335144,0.7871918082237244
My condolences on your husband's death.,Kondolencje z powodu śmierci męża.,"""Wyrazy współczucia z powodu śmierci pani męża."""," Drodzy przepraszam za Twoją stratą.
  - ""Słowa kondolencji z powodu śmierci męża"".",Wyrazy współczucia z powodu śmierci Twojego męża.,Składam Pani kondolencje z powodu śmierci męża.,0.5227263965388388,0.16348126556655487,0.7848742604255676,0.938676655292511,0.7066062051679292,0.08430118946484098,0.733226478099823,0.8353793621063232,0.5128796075154752,0.17567205239427922,0.7994619607925415,0.9334695339202881,0.9263099754703664,0.41113361690051975,0.8482334613800049,0.96285080909729
Hurraaaaarrgh!,Hurraaa!,Hurraaaaargh!," Hej ho hiss! (Wykrzyknik przełożony bezpośrednio z języka angielskiego, ponieważ jego kontekst zależy od występowania w zdaniu i potrzebuje wyjaśnienia, a tłumaczenie słowo w słowo nie jest sensowne w języku polskim.)",Huraaarrgh!,Hurraaaaarrgh!,0.7459625341978283,0.0,0.9106245040893555,0.9238054156303406,0.05817349190843174,0.0,0.5657699108123779,0.41292473673820496,0.40844049189657006,0.0,0.8877291679382324,0.9246527552604675,0.7332161971350946,0.0,0.8888013958930969,0.9392502307891846
"You’ve not heard of 'em, 'cause they are no more. The witchers did well by the isle, and left Faroe a pretty penny richer.","Nie słyszałeś, bo już ich nie ma. Wiedźmini dobrze się sprawili i wzbogacili na Faroe o ładny grosz.","Nie słyszałeś o nich, bo już ich nie ma. Wiedźmini dobrze się przysłużyli wyspie i zostawili Faroe nieco bogatszą."," 'Nie słyszeli o nich, bo ich już nie ma. Wiedźmini zrobili dobrze przez tę wyspę i pozostawili Faroe o kawałek szczęścia bogatszą.'","Nie słyszałeś o nich, bo już ich tu nie ma. Wiedźmini postąpili sprawiedliwie wobec wyspy, więc opuszczając ją zostawili na Faroe ładną sumkę pieniędzy.","Nie słyszałeś o nich, bo ich już nie ma. Wiedźmini dobrze sobie radzili na wyspie i zostawili Faroe o grosz więcej.",0.6181972998157305,0.40569661365913545,0.8536186218261719,0.7994800209999084,0.4678262871920855,0.06429451441231726,0.7893732786178589,0.6986356377601624,0.5467365574976749,0.07913247271422609,0.8384198546409607,0.7916297316551208,0.5647897621196797,0.16078626955573466,0.8879261612892151,0.7610552906990051
I sacrificed it to the gods.,Poświęciłem ją bogom.,Poświęciłem to bogom., Odsprzedałem je bogom.,Ofiarowałem ją bogom.,Poświęciłem to bogom.,0.7133793429652563,0.13512001548070346,0.9617214202880859,0.9557018876075745,0.2947076457655263,0.11362193664674995,0.8459038138389587,0.8297564387321472,0.5361745867937818,0.24028114141347542,0.8853440284729004,0.8636367321014404,0.7133793429652563,0.13512001548070346,0.9617214202880859,0.9557018876075745
"It were dark. Kaspar thought he saw somethin', but--","Ciemno było. Kaspar zmyśla, że coś tam widział, ale...","Było ciemno. Kaspar myślał, że zobaczył coś, ale--"," 'Było ciemno. Kaspar myślał, że coś widzi, ale--'","Było ciemno. Kaspar myślał, że coś widział, ale...","Było ciemno. Kasparowi wydawało się, że coś zobaczył, ale...",0.37226291583496623,0.02915032279375143,0.8325916528701782,0.917306661605835,0.44650748032575177,0.057367534172156044,0.8303797841072083,0.9123791456222534,0.6019322547220297,0.07751502105431508,0.9061888456344604,0.9319047331809998,0.4485594283605898,0.056122223243057295,0.8556936383247375,0.9171896576881409
In the mood for some cards.,Zagrajmy w karty.,W nastroju na karty., W nastroju dla niektórych kart.,W humorze do kart.,Mam ochotę na kartki.,0.3059249999217853,0.08034284189446518,0.7940118908882141,0.5071349740028381,0.17187583630833778,0.0,0.7071812748908997,0.4343378245830536,0.15302197802197806,0.0,0.7317137122154236,0.4883476197719574,0.1607237966069047,0.0,0.8147017955780029,0.73802250623703
"He's as much courage as Cerys, but she's got somethin' else - wisdom and cunning.","Cerys nie ustępuje mu odwagą, ale ma coś jeszcze – mądrość i spryt.","On ma odwagę Cerys, ale ona ma coś innego – mądrość i przebiegłość."," On posiada tyle żarliwości jak Cerys, ale ona ma coś innego - mądrość i przebiegłość.","Ma tyle odwagi co Cerys, ale ona ma coś więcej – mądrość i przebiegłość.","Jest równie odważny jak Cerys, ale ona ma coś jeszcze - mądrość i przebiegłość.",0.33617629619664396,0.10120193244194395,0.8411206603050232,0.7548058032989502,0.29210009212532867,0.04179882049216857,0.7873032689094543,0.8457781076431274,0.34571530318655924,0.09303723531853667,0.8410634398460388,0.9044637084007263,0.4351203548409031,0.09303723531853667,0.8002379536628723,0.8805544376373291
Servant,Służąca,Sługa, Sługa,Służący,Sługa,0.1902327022763128,0.0,0.8161117434501648,0.848812997341156,0.1902327022763128,0.0,0.8161117434501648,0.8488127589225769,0.7345238095238095,0.0,0.9722307920455933,0.8944910168647766,0.1902327022763128,0.0,0.8161117434501648,0.848812997341156
He… interesting in some way?,Jakaś ciekawa postać?,On... jest interesujący w jakiś sposób?, Ciekawe w jakimś stopniu?,Coś go interesuje?,On… jest w jakiś sposób interesujący?,0.14075801880679936,0.0,0.7236453890800476,0.8036718368530273,0.22715220837403718,0.0,0.7696542739868164,0.7849862575531006,0.06238859180035661,0.0,0.7893691658973694,0.7764680981636047,0.14217194994660678,0.0,0.7498364448547363,0.8215732574462891
They say where they were headed?,"Mówili, dokąd pójdą?","Pytają, dokąd zmierzają?"," Oni mówią, dokąd zmierzali?","Czy powiedział, dokąd zmierzali?",Powiedzieli dokąd zmierzali?,0.2567548725777629,0.11362193664674995,0.8928744792938232,0.8638537526130676,0.30958306840793665,0.08034284189446518,0.8546162843704224,0.8912587761878967,0.2818324088443552,0.08034284189446518,0.8447952270507812,0.9024325013160706,0.21581771821402093,0.11362193664674995,0.8491677045822144,0.8864375948905945
"Hiding from witch hunters. Listen, she told me an elven mage had been there, looking for Ciri.","Ukrywa się przed łowcami czarownic. Dzięki niej dowiedziałem się, że Ciri szukał elfi czarodziej.","Ukrywanie się przed prześladowcami. ""Słuchaj,"" powiedziała mi, ""była tu elfka czarodziejka, szukała Ciri."""," Ukrywamy się przed łowcami czarownic. Słuchaj, powiedziała mi, że tam był elfi mag, szukając Ciri.","Ukrywając się przed łowcami czarownic. Słuchaj, powiedziała mi, że elficki mag szukał tam Ciri.","Ukrywanie się przed łowcami czarownic. Słuchaj, powiedziała mi, że był tam elfi mag, szukający Ciri.",0.43622375243346206,0.030424322094982095,0.7593755722045898,0.8160529136657715,0.5041007975013989,0.18207052811092134,0.8437327146530151,0.7993336319923401,0.5216412235990631,0.19674979811155635,0.8472065329551697,0.8408705592155457,0.5066844414017261,0.18207052811092134,0.835202157497406,0.8218013644218445
"A druid. Been servin' the Brokvar clan since Agnar, Udalryk's granddad, was jarl.","To druid, służył rodowi Brokvar jeszcze za czasów jarla Agnara, dziadka Udalryka.","Druid. Służy klanowi Brokvar od czasów Agnara, dziadka Udalryka, gdy był jarlem."," Druid. Służy klanowi Brokvar od czasu, gdy Agnar, dziadek Udalryka, był jarl.","Jasne. 
""Czarnoksiężnik. Służy szlachetnemu klanowi Brockvar od czasów Agnara, dziadka Udalryka.""","Druid. Służę klanowi Brokvar odkąd Agnar, dziadek Udalryka, był jarlem.",0.5546745186770139,0.0428361950754725,0.8664379119873047,0.8727532029151917,0.41411648027412834,0.017033186037639283,0.8338735699653625,0.7483737468719482,0.5044588165989042,0.040282619279694225,0.7783504128456116,0.6838070154190063,0.389534987278286,0.01727959142950042,0.8250373601913452,0.7918553352355957
Does this stranger speak the truth? Who first drew a blade?,Czy obcy mówi prawdę? Kto pierwszy dobył miecza?,Czy ten obcy mówi prawdę? Kto pierwszy wyciągnął nóż?, Czy ten obcy mówi prawdę? Kto jako pierwszy wyciągnął ostrze?,'Czy ten obcy mówi prawdę? Kto jako pierwszy dobył ostrze?',Czy ten nieznajomy mówi prawdę? Kto pierwszy wyciągnął ostrze?,0.6520603217623352,0.4671379777282001,0.9130956530570984,0.9526062607765198,0.6086739935164641,0.2907153684841096,0.8961721062660217,0.9410961270332336,0.7189943631744175,0.31239399369202553,0.8948876261711121,0.9470010995864868,0.5855833675513019,0.3155984539112945,0.8723222017288208,0.9212135076522827
It's not too late. Apologize and I'll spare ye.,"Jeszcze nie jest za późno. Przeproś, to cię oszczędzę.","Nie jest za późno. Przeproście, a oszczędzę was.", Nie jest za późno. Przepraszam i oszczędzę cię.,Nie jest za późno. Przykro mi i oszczędzę cię.,"Jeszcze nie jest za późno. Przeproś, a cię oszczędzę.",0.6281674086393431,0.12131756417616475,0.89279705286026,0.9278374910354614,0.5980329810079043,0.12131756417616475,0.8892244100570679,0.9329389929771423,0.5304488292490995,0.11868405219520975,0.8802921772003174,0.9128125905990601,0.8969074493126294,0.6606328636027614,0.9735969305038452,0.9647515416145325
"Arch priestess Ulve stood in his way. He thrust a blade between her ribs and cast her down in the mud. As her lifeblood left her, she cursed him… And Morkvarg transformed into a beast.","Arcykapłanka Ulve stanęła mu na drodze. Wbił jej nóż między żebra i rzucił w błoto. Nim się wykrwawiła, rzuciła na niego klątwę... I Morkvarg zmienił się w potwora.","Najwyższa kapłanka Ulve stanęła mu na drodze. Wbił ostrze między jej żebra i rzucił ją w błoto. Gdy jej krew opuszczała ciało, ona rzuciła na niego klątwę... I Morkvarg przemienił się w bestię."," Najwyższa kapłanka Ulve stała mu na drodze. Wbijając jej w żebra nóż, rzucił ją w błoto. Gdy opuszczała ją ostatnia krew, przeklęła go… I Morkvarg przemienił się w bestię.","Arcykapłanka Ulve stanęła mu na drodze. Pchnął ostrze między jej żeber i cisnął ją do błota. Kiedy życie z niej uciekało, przeklęła go... I Morkvarg zamienił się w bestię.","Arcykapłanka Ulve stanęła mu na drodze. Wbił jej ostrze między żebra i rzucił ją w błoto. Gdy opuściła ją życiodajna krew, przeklęła go... A Morkvarg przeobraził się w bestię.",0.6764917127526678,0.35657308286005934,0.8861560821533203,0.8712323307991028,0.4651590246753761,0.05811055908327921,0.8189577460289001,0.8309118151664734,0.49987271258500093,0.2092099685799911,0.8590065836906433,0.7904641032218933,0.5713234834952324,0.3620300046351118,0.8702477812767029,0.8487035632133484
"We did. Farewell, witcher! Favorable winds and following seas to you!",Jasne. Bywaj! Pomyślnych wiatrów i niech Bogini czuwa nad tobą!,"Uczyniliśmy to. Żegnaj, wiedźminie! Pomyślnych wiatrów i spokojnego morza dla ciebie!", 'Tak. Żegnaj wojowniku! Dogodnego wiatru i korzystnych prądów morskich dla Ciebie!',"Zrobiliśmy to. Żegnaj, wiedźminie! Sprzyjające wiatry i morze u twoich stop niestandardowe tłumaczenia","Tak zrobiliśmy. Żegnaj, wiedźminie! Niech wiatry i morza sprzyjają tobie!",0.42689398810356494,0.09329460218997072,0.7759328484535217,0.6072126626968384,0.2108651501282254,0.018850319022747353,0.7358623147010803,0.6440420746803284,0.2162538754254287,0.01553712569276035,0.6835086941719055,0.4245276153087616,0.24082915536115682,0.021105340631872645,0.7372857928276062,0.6510592103004456
I shall come back with Avallac'h. Together--,Wrócę z Avallac'hem. Razem...,"""Wrócę z Avallac'hem. Razem--""", Wracam z Awalchem. Razem--,Wrócę z powrotem z Avallachem. Razem–,Wrócę z Avallac&#39;hem. Razem--,0.8679498855764356,0.16990442448471224,0.877921462059021,0.9245603680610657,0.3615910594163216,0.08034284189446518,0.7902514934539795,0.6585714221000671,0.6249484921353788,0.08633400213704504,0.8221166133880615,0.7552997469902039,0.707605787852763,0.16990442448471224,0.7824246883392334,0.9286090731620789
Mff. Here. Mead spiked with some kind of mushroom… and… human blood?,Jest. Miód zaprawiony jakimiś grzybami... I czymś jeszcze... Ludzką krwią?,Tf. Tutaj. Mleczko z makiem nasączone jakimś rodzajem grzyba... i... ludzką krwią?, Mf. Oto. Miód podtopiony nieokreślonym gatunkiem grzybów... i... ludzką krwią?,Cholera... To mniejszy diabeł. Miód z domieszką grzybów… oraz… ludzkiej krwi?,Mff. Proszę. Miód pitny z dodatkiem jakiegoś grzyba... i... ludzkiej krwi?,0.3532066102069611,0.017033186037639283,0.7632675766944885,0.7291138768196106,0.32319516390987235,0.025098621243978974,0.7366555333137512,0.7740886807441711,0.2541759336373734,0.018850319022747353,0.7487695813179016,0.6014283299446106,0.2821308414311147,0.018850319022747353,0.7569954991340637,0.770057737827301
"Then I left myself behind, Drove you from my heart and mind.","Zostawiłem siebie, zostawiłem ciebie.","Wtedy zostawiłem siebie za sobą, Poprowadziłem Cię z mojego serca i umysłu."," 'Potem pozostawiłem/ce sam siebie, Wypędziłem ciebie z serca i umysłu.'","Wówczas zostawiłem siebie samego za sobą, Wygnałęm cię z mojego serca i umysłu.","Potem zostawiłam siebie, Wyrzuciłam cię z mojego serca i umysłu.",0.4993272660552073,0.017033186037639283,0.7702689170837402,0.6464611291885376,0.6098022057989607,0.021105340631872645,0.7166298627853394,0.6985085010528564,0.47197042083893215,0.01553712569276035,0.7623961567878723,0.8040270805358887,0.41630486267579897,0.021105340631872645,0.7633242607116699,0.7058976292610168
Shattered… Udalryk must've been scared of seeing the creature just behind him.,Stłuczone lustro... Pewnie Udalryk bał się zobaczyć Hima za plecami...,Zdruzgotany... Udalryk musiał być przerażony widząc stworzenie tuż za nim.," Rozbity w kawałki... Udalryk musiał być przerażony, widząc jak stwór stoi za jego plecami.",Zniszczony... Udalryk musiał się bać widząc stwora tuż za nim.,"Zniszczony… Udalryk musiał się przestraszyć, widząc stworzenie tuż za sobą.",0.22292493792281928,0.025098621243978974,0.7233648896217346,0.6758388876914978,0.2907385115643444,0.0169861974906263,0.7489412426948547,0.7138909697532654,0.25073567663040275,0.02777619034011792,0.7471039891242981,0.7447394728660583,0.25369874670063525,0.02777619034011792,0.7074804902076721,0.7166775465011597
You ssssslew him. A ssssson who killed hissss father.,Zabiłeśśśśśś go. Ssssssyn zabił ojca.,"Zabiłeś go. Taki syn, który zabił swojego ojca."," Zabiłeś go. Syn, który zabił swojego ojca.","Tyś go zabił. Syna, który zabił swojego ojca.","Zabiłeś go. Ssssson, który zabił swojego ojca.",0.37767374910465296,0.03655552228545124,0.7998582124710083,0.550238311290741,0.3936204830458468,0.043472087194499145,0.8113230466842651,0.5873268842697144,0.2775918246384752,0.03303164318013808,0.7609782814979553,0.6403587460517883,0.5122087302287803,0.043472087194499145,0.8452689051628113,0.5876669883728027
"Let 'im! I'd cut his belly open from the inside, like this! And then smack 'im in the head - like this!","Niech połknie! Ja go wtedy od środka rozetnę, o tak! I przez łeb go zdzielę – o tak!",Dawaj go! Rozprułbym mu brzuch od środka właśnie tak! A potem strzeliłbym go w głowę - tak!," Niech to robi! Rozciąłbym mu brzuch od wewnątrz, tak! I potem trzasnąłbym mu w głowę - tak!","Pozwól! Rozpruwę mu brzuch od środka, tak! A potem uderzę go po głowie - tak!","Puść go! Rozciąłbym mu brzuch od środka, tak! A potem walnął go w głowę - tak!",0.25965587446184996,0.028840229841635014,0.7429640889167786,0.683540940284729,0.21415545923076496,0.028840229841635014,0.7571580410003662,0.7798435091972351,0.24400584937142464,0.015304534622238592,0.7631992101669312,0.7798295617103577,0.22899201540606906,0.015351737301993506,0.7544981241226196,0.7361767888069153
The fight for the throne's grown fierce.,Walka o koronę robi się coraz bardziej zacięta...,Walka o tron stała się zacięta., Walka o tron staje się coraz bardziej zaciekła.,Walka o tron stale się zaostrza.,Walka o tron staje się zacięta.,0.2924798474061799,0.06846046760764757,0.814642608165741,0.9527574777603149,0.5800124406104218,0.17286039232097053,0.8168357014656067,0.9654124975204468,0.19430250589570808,0.06846046760764757,0.7946227788925171,0.9449486136436462,0.296605259947434,0.06846046760764757,0.8316697478294373,0.9538517594337463
Heard Cerys dropped in for a visit…,"Słyszałam, że Cerys cię odwiedziła...","Słyszano, że Cerys wpadła z wizytą..."," 'Słyszałem, że Cerys zagościła na wizycie…'",'Słyszałem że Cerys zrobiła wizytę...',"Słyszałem, że Cerys wpadła z wizytą…",0.3726621722318216,0.08633400213704504,0.844004213809967,0.8374557495117188,0.4354775925823309,0.08633400213704504,0.8154094815254211,0.8567274212837219,0.3909120212921193,0.11362193664674995,0.8482905626296997,0.8109821081161499,0.4089396577462571,0.08633400213704504,0.8217986822128296,0.8641213774681091
Yippee! The witcher killed the monster!,Jupi! Wiedźmin zabił potwora!,Juhu! Wiedźmin zabił potwora!, Wspaniale! Wiedźmin zabił potwora!,Hurra! Wiedźmin zabił potwora!,Hurra! Wiedźmin zabił potwora!,0.8483671401062706,0.3976353643835253,0.98145592212677,0.9864538311958313,0.8241207720753198,0.3976353643835253,0.9266651272773743,0.9523445963859558,0.8317387705129283,0.3976353643835253,0.9691827893257141,0.9743806719779968,0.8317387705129283,0.3976353643835253,0.9691827893257141,0.9743806719779968
What's wrong with voting for your king?,Co jest złego w wyborze króla?,Co jest złego w głosowaniu na swojego króla?, Co jest nie tak w głosowaniu na swojego króla?,Co jest złego w głosowaniu na swojego króla?,Co jest złego w głosowaniu na swojego króla?,0.5600016782498224,0.3655552228545123,0.914844810962677,0.9456614255905151,0.3625733794612775,0.06030725360407769,0.8461946249008179,0.8550618886947632,0.5600016782498224,0.3655552228545123,0.914844810962677,0.9456614255905151,0.5600016782498224,0.3655552228545123,0.914844810962677,0.9456614255905151
When'd the gods speak to you? Right after I left?,Kiedy bogowie przemówili? Zaraz jak wypłynąłem?,"Kiedy bogowie przemówili do ciebie? Zaraz po tym, jak odszedłem?"," Kiedy bóstwa do ciebie przemówiły? Zaraz po tym, jak wyszedłem?",Kiedy do ciebie mówili bogowie? Zaraz po tym jak wyszedłem?,Kiedy bogowie do ciebie przemówili? Zaraz po moim odejściu?,0.6317860594444291,0.05307712171072445,0.8734427690505981,0.8506324887275696,0.48183617707985604,0.02777619034011792,0.8580339550971985,0.8801344633102417,0.4815831188630693,0.02777619034011792,0.8484933972358704,0.8287153840065002,0.6240133238294391,0.07171781507224269,0.8499422073364258,0.8566704392433167
Next raid I'm goin' with 'em!,Następnym razem płynę na rajd z nimi!,W następnym nalocie idę z nimi!, Następny najazd idę z nimi!,Już przy następnym rajdzie idź z nimi!,W następnym rajdzie jadę z nimi!,0.3535799657248227,0.07308015504567583,0.7843157649040222,0.8596083521842957,0.37996246872413847,0.07616306180370792,0.7710635662078857,0.7939626574516296,0.4845719958866918,0.06985342056580097,0.806724488735199,0.8178089261054993,0.48195351547817394,0.07308015504567583,0.8052396774291992,0.9234640002250671
Wait.,Poczekaj.,Czekaj., 'Czekaj.',Zaczekaj.,Czekać.,0.5180241762792206,0.0,0.8638476133346558,0.8931921720504761,0.5021825396825397,0.0,0.7852917313575745,0.4804161489009857,0.6681216931216931,0.0,0.9558271169662476,0.9544923901557922,0.2365547738265791,0.0,0.8228606581687927,0.7499495148658752
So? Find out who's mates with the beast?,"Wiesz już, kto trzyma z potworem?","Więc? Dowiedz się, kto trzyma z bestią?"," No to! Dowiecie się, kto jest kumplem potwora?",No to? Dowiedź się kto kumple z bestią?,"Więc? Dowiedz się, kto jest kumplem bestii?",0.4006584907243998,0.16348126556655487,0.8428110480308533,0.7140222191810608,0.2802383477869933,0.02777619034011792,0.8085723519325256,0.8091080784797668,0.13649201483323006,0.03303164318013808,0.7825503349304199,0.6751589775085449,0.1759828434713734,0.033031643180138064,0.7753449082374573,0.7893556356430054
"Cerys? She staked a claim to the throne, then? And you'd 'ave rather gone with her?","Cerys... się zgłosiła? I co, pewnie wolałbyś płynąć z nią?!","Cerys? Więc wysunęła roszczenie do tronu, tak? I ty byś raczej poszedł/poszła z nią?"," Cerys? Tak więc objęła ona tron, czyż nie? A ty raczej poprzeć byś ją chciał?","Cerys? Ona więc zgłosiła roszczenia do tronu, tak? I wolałbyś iść za nią?","Cerys? Ona rościła sobie prawo do tronu, tak? A ty wolałbyś pójść z nią?",0.22406651367591035,0.0169861974906263,0.737851083278656,0.5953962802886963,0.18404872821228216,0.0,0.747997522354126,0.6363418102264404,0.36991965947342126,0.018476860420522198,0.8129488825798035,0.7662047147750854,0.32066207890891324,0.0169861974906263,0.797826886177063,0.6809285283088684
Long live Hjalmar! Long live our new king!,Niech żyje Hjalmar! Niech żyje nowy król!,Niech żyje Hjalmar! Niech żyje nasz nowy król!, Niech żyje Hjalmar! Niech żyje nasz nowy król!,Niech żyje Hjalmar! Niech żyje nasz nowy król!,Niech żyje Hjalmar! Niech żyje nasz nowy król!,0.9346775532289883,0.5946035575013605,0.9661241173744202,0.9869052171707153,0.9346775532289883,0.5946035575013605,0.9661241173744202,0.9869052171707153,0.9346775532289883,0.5946035575013605,0.9661241173744202,0.9869052171707153,0.9346775532289883,0.5946035575013605,0.9661241173744202,0.9869052171707153
"Hahaha! True, Arnvald, me and Cerys - we're near twins in that regard.","Ha, ha, ha! Racja, Arnvald, w tym akurat ja i Cerys jesteśmy podobni.","Ha!ha! Prawda, Arvaldzie, ja i Cerys - w tym sensie jesteśmy bliskimi bliźniętami."," Hahaha! Tak naprawdę, Arnvaldzie, Cerys i ja - w tym względzie jesteśmy skorem do bliźniąt.","Hahah! Prawda, Arnvaldzie ja i Cerys jesteśmy niemal bliźniakami w tym względzie.","Hahaha! Prawda, Arnvald, ja i Cerys - jesteśmy prawie bliźniakami pod tym względem.",0.351739503439588,0.10120193244194395,0.816328763961792,0.8747391104698181,0.3703606751604998,0.036787632499277766,0.7697969079017639,0.6719458103179932,0.4520295545261752,0.23196101068401995,0.7802729606628418,0.8621144890785217,0.4499488751464442,0.09144626892372869,0.7986440062522888,0.8872913718223572
Farewell.,Bywaj.,Pożegnanie., Żegnaj.,Żegnaj.,Pożegnanie.,0.05128205128205138,0.0,0.6866967678070068,0.6331616640090942,0.18797709674300214,0.0,0.6821832656860352,0.6566133499145508,0.18797709674300214,0.0,0.6821832656860352,0.6566133499145508,0.05128205128205138,0.0,0.6866967678070068,0.6331616640090942
