pl_text,en_text,encoded_gender,no_context,with_context,with_context_two_steps,chrf_no_context,bleu_no_context,bertscore_no_context,comet_no_context,chrf_with_context,bleu_with_context,bertscore_with_context,comet_with_context,chrf_with_context_two_steps,bleu_with_context_two_steps,bertscore_with_context_two_steps,comet_with_context_two_steps
Heimar Marin jest również prezes Brazylijskiego Towarzystwa Informatyki Zdrowotnej (2002-2008); redaktor naczelną International Journal of Medical Informatics; oraz wiceprzewodniczącą i wybraną przewodniczącą (2009-2012) International Medical Informatics Association Nursing Informatics Special Interest Group (IMIA NI SIG). Marin pełni funkcję profesor wizytującej w Decision Systems Group w Harvard Medical School.,Heimar Marin is also the president of Brazilian Society of Health Informatics (2002–2008); editor-in-chief of the International Journal of Medical Informatics; and vice-chair and elected chair (2009–2012) of the International Medical Informatics Association Nursing Informatics Special Interest Group (IMIA NI SIG). Marin holds a position as visiting professor at Decision Systems Group at Harvard Medical School.,feminine,Heimar Marin jest również prezesem Brazylijskiego Towarzystwa Informatyki Medycznej (2002–2008); redaktorem naczelnym Międzynarodowego Dziennika Informatyki Medycznej; oraz wiceprzewodniczącym i przewodniczącym (2009–2012) Międzynarodowego Stowarzyszenia Informatyki Medycznej Grupy Zainteresowań Pielęgniarskich (IMIA NI SIG). Marin zajmuje stanowisko profesora wizytującego w Grupie Systemów Decyzyjnych w Harvard Medical School.,Heimar Marin jest również prezesem Brazylijskiego Towarzystwa Informatyki Medycznej (2002–2008); redaktorem naczelnym Międzynarodowego Dziennika Informatyki Medycznej; oraz wiceprzewodniczącą i przewodniczącą (2009–2012) Grupy Zainteresowania Informatyką Pielęgniarską Stowarzyszenia Informatyki Medycznej (IMIA NI SIG). Marin pełni funkcję profesora wizytującego w Grupie Systemów Decyzyjnych Szkoły Medycznej Uniwersytetu Harvarda.,Heimar Marin jest również prezesem Brazylijskiego Towarzystwa Informatyki Medycznej (2002–2008); redaktorem naczelnym Międzynarodowego Dziennika Informatyki Medycznej; oraz wiceprzewodniczącą i przewodniczącą (2009–2012) Międzynarodowego Stowarzyszenia Informatyki Medycznej Grupy Zainteresowań Pielęgniarskich (IMIA NI SIG). Marin zajmuje stanowisko profesorki wizytującej w Grupie Systemów Decyzyjnych w Harvard Medical School.,0.5485174275484196,0.17258427994171932,0.8627781867980957,0.823505163192749,0.5758301935818456,0.19596614349594765,0.8598395586013794,0.8295532464981079,0.5669570990078717,0.19697892214873142,0.8714674711227417,0.8343310952186584
"Hilda Bowen, MBE była bahamską pielęgniarką. Ukończyła studia z zakresu pielęgniarstwa okulistycznego i położnictwa, stając się pierwszą bahamską pielęgniarką z wykształcenia.","Hilda Bowen, MBE was a Bahamian nurse. Graduating with a degree in ophthalmic nursing and midwifery, she became the first Bahamian trained nurse.",feminine,"Hilda Bowen, MBE była pielęgniarką z Bahamów. Uzyskując dyplom w dziedzinie pielęgniarstwa okulistycznego i położnictwa, została pierwszą pielęgniarką z Bahamów przeszkoloną w swoim kraju.","Hilda Bowen, MBE była bahamską pielęgniarką. Uzyskując dyplom z pielęgniarstwa okulistycznego i położnictwa, została pierwszą bahamską pielęgniarką przeszkoloną na miejscu.","Hilda Bowen, MBE była pielęgniarką z Bahamów. Uzyskawszy dyplom w dziedzinie pielęgniarstwa okulistycznego i położnictwa, została pierwszą pielęgniarką z Bahamów przeszkoloną w swoim kraju.",0.6032194366313902,0.22656720908801994,0.8652293086051941,0.8985246419906616,0.7147161998210972,0.40759658520732817,0.89279705286026,0.9211809039115906,0.5985292862828421,0.22656720908801994,0.8608944416046143,0.9065227508544922
"Abasse Ndione był senegalskim pisarzem i pielęgniarzem. Ndione urodził się 16 grudnia 1946 r. w wiosce Bargny, niedaleko Dakaru, jako syn sklepikarza.","Abasse Ndione is a Senegalese author and nurse. Ndione was born 16 December 1946 in the village of Bargny, close to Dakar, the son of a shopkeeper.",masculine,"Abasse Ndione jest senegalskim pisarzem i pielęgniarzem. Ndione urodził się 16 grudnia 1946 roku we wsi Bargny, niedaleko Dakaru, jako syn sklepikarza.","Abasse Ndione jest senegalskim autorem i pielęgniarzem. Ndione urodził się 16 grudnia 1946 roku we wsi Bargny, niedaleko Dakaru, jako syn sklepikarza.","Abasse Ndione jest senegalskim pisarzem i pielęgniarzem. Ndione urodził się 16 grudnia 1946 roku we wsi Bargny, niedaleko Dakaru, jako syn sklepikarza.",0.8801865164934721,0.655435348124928,0.9764208793640137,0.9539667963981628,0.817369735240178,0.5633316759136162,0.9678093791007996,0.9472145438194275,0.8801865164934721,0.655435348124928,0.9764208793640137,0.9539667963981628
Ronald Chow Mei-tak był członkiem Rady Legislacyjnej Hongkongu z okręgu funkcjonalnego ds. zdrowia. W 2005 r. został mianowany redaktorem naczelnym International Journal of Nursing Studies.,Ronald Chow Mei-tak was the member of the Legislative Council of Hong Kong for Health functional constituency. He was appointed Editor-in-Chief of the International Journal of Nursing Studies in 2005.,masculine,Ronald Chow Mei-tak był członkiem Rady Ustawodawczej Hongkongu dla okręgu funkcjonalnego Zdrowie. W 2005 roku został mianowany redaktorem naczelnym Międzynarodowego Dziennika Studiów Pielęgniarskich.,Ronald Chow Mei-tak był członkiem Rady Ustawodawczej Hongkongu dla okręgu funkcjonalnego Zdrowia. W 2005 roku został mianowany redaktorem naczelnym Międzynarodowego Dziennika Studiów Pielęgniarskich.,"Ronald Chow Mei-tak był członkiem Rady Ustawodawczej Hongkongu dla okręgu funkcjonalnego Zdrowie. W 2005 roku został mianowany redaktorem naczelnym Międzynarodowego Dziennika Studiów Pielęgniarskich.

Oryginalne zdanie nie zawierało informacji o płci osoby, ale ponieważ imię ""Ronald"" jest typowo męskie, zdanie pozostaje bez zmian.",0.6380860375525353,0.3307203628924353,0.870900571346283,0.8867740035057068,0.6575661140317358,0.3307203628924353,0.8851322531700134,0.8677961230278015,0.6233718001847418,0.19133137335032818,0.7841058373451233,0.7365546226501465
"Olga Louise Zoutendijk jest kobietą biznesu i bankierem o światowym zasięgu. Zajmowała wysokie stanowiska kierownicze w Azji, Australii, Europie i Stanach Zjednoczonych.","Olga Louise Zoutendijk is a global business woman and banker. She has held senior executive roles in Asia, Australia, Europe and the United States.",feminine,"Olga Louise Zoutendijk jest globalną bizneswoman i bankierką. Pełniła wysokie stanowiska kierownicze w Azji, Australii, Europie i Stanach Zjednoczonych.","Olga Louise Zoutendijk jest globalną bizneswoman i bankierką. Pełniła wysokie stanowiska menedżerskie w Azji, Australii, Europie i Stanach Zjednoczonych.","Olga Louise Zoutendijk jest globalną biznesmenką i bankierką. Pełniła wysokie stanowiska kierownicze w Azji, Australii, Europie i Stanach Zjednoczonych.",0.7360476948839008,0.5356351359095469,0.9242320656776428,0.9548304080963135,0.6635163190151505,0.4090980925305763,0.9061551690101624,0.9519294500350952,0.733773934083537,0.5356351359095469,0.9238283634185791,0.9564666152000427
Janet Gibson to biolog i zoolog z Belize. Obecnie jest dyrektorką Belize Wildlife Conservation Society.,Janet Gibson is a biologist and zoologist from Belize. She is the current director of the Belize Wildlife Conservation Society.,feminine,Janet Gibson jest biologiem i zoologiem z Belize. Jest obecną dyrektorką Towarzystwa Ochrony Dzikiej Przyrody w Belize.,Janet Gibson jest biologiem i zoologiem z Belize. Jest obecną dyrektorką Towarzystwa Ochrony Dzikiej Przyrody w Belize.,Janet Gibson jest biolożką i zoolożką z Belize. Jest obecną dyrektorką Towarzystwa Ochrony Dzikiej Przyrody w Belize.,0.47749005513314663,0.039567167294524315,0.8656347393989563,0.932502806186676,0.47749005513314663,0.039567167294524315,0.8656347393989563,0.932502806186676,0.4369377998074811,0.039567167294524315,0.855070173740387,0.9272994995117188
Thomas Zondo Sakala jest doświadczony zimbabweńskim ekonomistą i bankierem specjalizującym się w rozwoju. Jest byłym wiceprezesem Afrykańskiego Banku Rozwoju odpowiedzialnym za programy krajowe i regionalne (od października 2014 r.).,Thomas Zondo Sakala is an experienced Zimbabwean economist and development banker. He is the former Vice-President of the African Development Bank in charge of Country and Regional Programmes (as of October 2014).,masculine,Thomas Zondo Sakala to doświadczony zimbabweński ekonomista i bankier rozwoju. Jest byłym wiceprezesem Afrykańskiego Banku Rozwoju odpowiedzialnym za programy krajowe i regionalne (od października 2014 roku).,Thomas Zondo Sakala to doświadczony zimbabweński ekonomista i specjalista ds. rozwoju bankowości. Jest byłym wiceprezesem Afrykańskiego Banku Rozwoju odpowiedzialnym za programy krajowe i regionalne (od października 2014 roku).,Thomas Zondo Sakala to doświadczony zimbabweński ekonomista i bankier rozwoju. Był wiceprezesem Afrykańskiego Banku Rozwoju odpowiedzialnym za programy krajowe i regionalne (od października 2014 roku).,0.8159135629560272,0.5913596613745928,0.9528933167457581,0.9422162175178528,0.8121421095304421,0.5549393354628451,0.9492437839508057,0.9453009963035583,0.7631772289634249,0.4852361650879558,0.9445815682411194,0.9373309016227722
David Nyheim jest norweskim mediatorem pokojowym i ekspertem ds. wczesnego ostrzegania. Po kilku latach pracy w dziedzinie pomocy humanitarnej i zdrowia publicznego został zatrudniony w 1997 r. przy tworzeniu Forum on Early Warning and Early Response (FEWER).,"David Nyheim is a Norwegian peace-maker and early warning expert. After several years in the humanitarian and public health fields, he was recruited in 1997 to establish the Forum on Early Warning and Early Response (FEWER).",masculine,David Nyheim jest norweskim mediátorem i ekspertem w dziedzinie wczesnego ostrzegania. Po kilku latach pracy w sektorze humanitarnym i zdrowia publicznego został zwerbowany w 1997 roku do utworzenia Forum na rzecz Wczesnego Ostrzegania i Szybkiej Reakcji (FEWER).,"David Nyheim to norweski mediator i ekspert w dziedzinie wczesnego ostrzegania. Po kilku latach pracy w sektorze humanitarnym i zdrowia publicznego został zrekrutowany w 1997 roku, aby utworzyć Forum na rzecz Wczesnego Ostrzegania i Szybkiej Reakcji (FEWER).",David Nyheim jest norweskim mediatorem i ekspertem w dziedzinie wczesnego ostrzegania. Po kilku latach pracy w sektorze humanitarnym i zdrowia publicznego został zwerbowany w 1997 roku do utworzenia Forum na rzecz Wczesnego Ostrzegania i Szybkiej Reakcji (FEWER).,0.6440338395923294,0.3256222916022812,0.8754807710647583,0.9011732935905457,0.5946818853477036,0.26637160423927314,0.8575548529624939,0.9118313193321228,0.6584433915731179,0.3570455857253449,0.8828244805335999,0.9161499738693237
"Mam na imię Natalia. Jestem strażaczką, pisarką i entuzjastką gier wideo. Jestem również aktywistką walczącą o większą równość w moim zawodzie.","My Name is Natalia. I am a firefighter, writer and video game enthusiast. I am also an activist fighting for more equality in my profession.",feminine,"Nazywam się Natalia. Jestem strażakiem, pisarką i entuzjastką gier wideo. Jestem również aktywistką walczącą o większą równość w moim zawodzie.","Moje imię to Natalia. Jestem strażaczką, pisarką i entuzjastką gier wideo. Jestem również aktywistką walczącą o większą równość w moim zawodzie.","Nazywam się Natalia. Jestem strażaczką, pisarką i entuzjastką gier wideo. Jestem również aktywistką walczącą o większą równość w moim zawodzie.",0.8978496773489836,0.727486962858694,0.9705473780632019,0.9769392013549805,0.9395336567121158,0.8571061116877262,0.9802402257919312,0.9802058339118958,0.9465426245351566,0.847992843627286,0.9770635366439819,0.979200541973114
"Mam na imię George i mieszkam w Szwecji. Jestem stolarzem i YouTuberem. Mam dwa psy, które mieszkają razem ze mną w mieszkaniu.",My name is George and I live in Sweden. I am a carpenter and a YouTuber. I own two dogs that live in my appartment with me.,masculine,"Nazywam się George i mieszkam w Szwecji. Jestem stolarzem i YouTuberem. Mam dwa psy, które mieszkają ze mną w moim mieszkaniu.","Mam na imię George i mieszkam w Szwecji. Jestem stolarzem i YouTuberem. Mam dwa psy, które mieszkają ze mną w moim mieszkaniu.","Nazywam się Jerzy i mieszkam w Szwecji. Jestem stolarzem i youtuberem. Mam dwa psy, które mieszkają ze mną w moim mieszkaniu.",0.8590195797729884,0.6865551222484392,0.9428924322128296,0.9697626233100891,0.9133571474633118,0.8333521524725502,0.9726666212081909,0.9749926924705505,0.7335007265544923,0.4942244290934038,0.9193161129951477,0.9644470810890198
"Mam na imię Marc. Jestem pielęgniarzem. Zgaduję, że źle to przetłumaczyłeś(-aś), prawda?","My name is Marc. I am a nurse. I am guessing you translated that wrong, didn’t you?",masculine,"Nazywam się Marc. Jestem pielęgniarzem. Zgaduję, że przetłumaczyłeś to źle, prawda?","Mam na imię Marc. Jestem pielęgniarzem. Domyślam się, że przetłumaczyłeś to niepoprawnie, prawda?","Nazywam się Marc. Jestem pielęgniarzem. Czyżbyś to źle przetłumaczył, prawda?",0.7357426015786245,0.34846944887433073,0.9155356287956238,0.9365819692611694,0.6994042666967762,0.4211813371894875,0.8961162567138672,0.9274705052375793,0.5819787681785665,0.10170183314475842,0.8547088503837585,0.8408827185630798
"Wszystkie jesteśmy bardzo dobrymi sportowcami. Pewnie pomogło to, że uprawiałyśmy dużo sportu jako dziewczynki. Obecnie wszystkie zdobywamy licencje na trenerów personalnych.",We are all very good athletes. It probably helped that we did a lot of sports as girls. We are currently all getting our training licenses as personal trainers.,feminine,"Jesteśmy wszyscy bardzo dobrymi sportowcami. Prawdopodobnie pomogło to, że uprawiałyśmy dużo sportu jako dziewczynki. Obecnie wszystkie zdobywamy nasze licencje trenerskie jako trenerzy personalni.","Jesteśmy wszystkie bardzo dobrymi sportsmenkami. Prawdopodobnie pomogło nam to, że uprawiałyśmy dużo sportu jako dziewczynki. Obecnie wszystkie zdobywamy nasze licencje trenerskie jako trenerki personalne.","Jesteśmy wszystkie bardzo dobrymi sportowcami. Prawdopodobnie pomogło to, że uprawiałyśmy dużo sportu jako dziewczynki. Obecnie wszystkie zdobywamy nasze licencje trenerskie jako trenerki personalne.",0.8127877888572529,0.5102002548573253,0.9385758638381958,0.9573258757591248,0.7689551232164625,0.4187296868628933,0.9247982501983643,0.950340986251831,0.8215805687827253,0.5102002548573253,0.9411892890930176,0.9621792435646057
"Wcześniej pracowałam jako pielęgniarka, a przedtem jako pracownica opieki społecznej. Jako kobieta, która dużo pracowała z uchodźcami wiem, jak wygląda ich sytuacja w tym kraju.","I have previously worked as a nurse, and as a social worker before that. As a woman who worked a lot with refugees, I know what their situation is like in this country.",feminine,"Wcześniej pracowałam jako pielęgniarka, a wcześniej jako pracownik socjalny. Jako kobieta, która dużo pracowała z uchodźcami, wiem, jak wygląda ich sytuacja w tym kraju.","Mam doświadczenie jako pielęgniarka i wcześniej pracowałam jako pracownik socjalny. Jako kobieta, która dużo pracowała z uchodźcami, znam ich sytuację w tym kraju.","""Wcześniej pracowałam jako pielęgniarka, a potem jako pracownica socjalna. Jako kobieta, która dużo pracowała z uchodźcami, wiem, jak wygląda ich sytuacja w tym kraju.""",0.7981611402168869,0.6095824652091827,0.9407419562339783,0.9654935598373413,0.6808827845293136,0.26832828828804234,0.8557969331741333,0.9437520503997803,0.8289021261375357,0.5371443554156999,0.8989289999008179,0.9644026160240173
"Na pewno będzie nam jej brakowało. Była wielką wartością dodaną dla naszej społeczności. Była najlepszą organizatorką imprez, jaką kiedykolwiek mieliśmy.",We surely will miss her. She added great value to our community. Was the best event planner we ever had.,feminine,"Na pewno będziemy za nią tęsknić. Wnosiła ogromną wartość do naszej społeczności. Była najlepszym organizatorem wydarzeń, jakiego kiedykolwiek mieliśmy.","Na pewno będziemy za nią tęsknić. Wnosiła ogromną wartość do naszej społeczności. Była najlepszą organizatorką wydarzeń, jaką kiedykolwiek mieliśmy.","Na pewno będziemy za nią tęsknić. Wnosiła ogromną wartość do naszej społeczności. Była najlepszą organizatorką wydarzeń, jakiej kiedykolwiek mieliśmy.",0.5915077273562384,0.07027213541732404,0.8805025219917297,0.9561812877655029,0.6572704180027423,0.2642656098081748,0.8976715207099915,0.9671412706375122,0.6357360443627803,0.2304782223991844,0.8954095244407654,0.9632644057273865
Tom i John pracują w szpitalu. Są pielęgniarzami. Pracują również jako niezależni programiści. Są tacy inteligentni.,Tom and John work at the hospital. They are nurses. They also work as freelance developers. They are so smart.,masculine,Tom i John pracują w szpitalu. Są pielęgniarzami. Pracują również jako wolni programiści. Są tak inteligentni.,Tom i John pracują w szpitalu. Są pielęgniarzami. Pracują również jako wolontariusze programiści. Są tak inteligentni.,Jan i Marek pracują w szpitalu. Są pielęgniarzami. Pracują również jako wolni programiści. Są bardzo inteligentni.,0.8539174274718876,0.7098108717509044,0.9580119848251343,0.9599320888519287,0.8366279982693969,0.7098108717509044,0.9396852254867554,0.9268830418586731,0.7652352956770453,0.5067309892897293,0.9484685063362122,0.9614759087562561
