en_text,pl_text,dialog_prototype,default,chrf_dialog_prototype,bleu_dialog_prototype,bertscore_dialog_prototype,comet_dialog_prototype,chrf_default,bleu_default,bertscore_default,comet_default
Get out. Now!,Idźcie stąd. Ale już!,Wynoś się. Teraz!,Wynoś się. Teraz!,0.0470809792843692,0.0,0.8284977674484253,0.7635363340377808,0.0470809792843692,0.0,0.8284977674484253,0.7635363340377808
True. But a hair's breadth and those Skellige barbarians would've had us.,"Racja. Niewiele brakowało, a wpadlibyśmy w łapy dzikusów ze Skellige.","Prawda. Ale o włos, a ci barbarzyńcy ze Skellige mieliby nas.","Prawda. Ale o włos, a ci skelligijscy barbarzyńcy mieliby nas.",0.2738484053613049,0.022416933501922302,0.729182779788971,0.5135965347290039,0.2080385581136969,0.021105340631872645,0.6736619472503662,0.46982112526893616
"No. Because the days, yeah, days might be short, but the nights? Nights'll be long.","Nie. Bo wiesz, dni może i będą krótkie... Ale za to noce długie.","Nie. Bo dni, tak, dni mogą być krótkie, ale noce? Noce będą długie.","Nie. Bo dni, tak, dni mogą być krótkie, ale noce? Noce będą długie.",0.4075082577702405,0.04131551591106297,0.8096954226493835,0.9039135575294495,0.4075082577702405,0.04131551591106297,0.8096954226493835,0.9039135575294495
Brother Adalbert's Bestiary. A classic.,„Bestyaryusz brata Adalberta”. Klasyka.,Bracia Adalberta Bestiariusz. Klasyka.,Bestiariusz brata Adalberta. Klasyk.,0.5193214612575187,0.08034284189446518,0.7997307777404785,0.8180467486381531,0.6401769979874622,0.08034284189446518,0.8144316077232361,0.730108380317688
Dining Set from which Emperor Emhyr Ate during His Coronation Ceremony.,"„Zastawa, z której cesarz Emhyr jadł podczas uroczystości koronacyjnej”.","Geralt: Zastawa stołowa, której używał cesarz Emhyr podczas swojej ceremonii koronacyjnej.","Zestaw stołowy, z którego cesarz Emhyr jadł podczas swojej uroczystości koronacyjnej.",0.5523993933765524,0.04740604259878138,0.8060101866722107,0.7848723530769348,0.7614310269596323,0.2596535889340338,0.9046065807342529,0.8537725806236267
Heheh. Be kickin' themselves when they wake on seein' us with most of the booty.,"To potem będą sobie pluć w brodę, a dla nas więcej zostanie.","Heheh. Będą się kopać w dupę, gdy się obudzą i zobaczą nas z całym łupem.","Heheh. Będą się kopać w tyłek, gdy się obudzą i zobaczą nas z większością łupów.",0.17477909248805903,0.015718877363021206,0.755789041519165,0.6365919709205627,0.17570181491385853,0.015718877363021206,0.7560886144638062,0.5875524878501892
The fight for the throne's grown fierce.,Walka o koronę robi się coraz bardziej zacięta...,Walka o tron stała się zacięta.,Walka o tron stała się zacięta.,0.2924798474061799,0.06846046760764757,0.814642608165741,0.9527575373649597,0.2924798474061799,0.06846046760764757,0.814642608165741,0.9527575373649597
Ah. Sorry.,A przepraszam.,Ach. Przepraszam.,Ach. Przepraszam.,0.7940004522674133,0.0,0.8050500750541687,0.9462577104568481,0.7940004522674133,0.0,0.8050500750541687,0.9462577104568481
When man fall dead off horsie.,Kiedy komuś łeb odpadnie.,When man fall dead off horsie.,,0.12137045768243815,0.0,0.7002679705619812,0.2708684802055359,1.0000000000000001e-16,0.0,0.0,0.4360400140285492
"Dead? No, he's been spotted in Novigrad.","Jak nie żyje, jak go w Novigradzie widziano.","Nie, on nie jest martwy. Widziano go w Novigradzie.","Martwy? Nie, widziano go w Nowym Mieście (Novigrad).",0.5193925749216353,0.056122223243057295,0.8545777797698975,0.808255672454834,0.4162066699737382,0.05873949094699214,0.7953730225563049,0.8120559453964233
What are you doing?! Why?!,Co ty wyprawiasz?!,Co ty robisz?! Dlaczego?!,Co ty robisz?! Dlaczego?!,0.2447162355490268,0.16990442448471224,0.7965250015258789,0.9639946818351746,0.2447162355490268,0.16990442448471224,0.7965250015258789,0.9639946818351746
"Of course. Bran was the best king Skellige's seen in centuries. The throne should pass on to Svanrige, his true born son, and then on to his sons.","Oczywiście. Bran był najlepszym królem, jakiego Skellige widziało od wieków. Svanrige to krew z jego krwi, więc to jemu powinien przypaść tron... A potem jego synom.","Oczywiście. Bran był najlepszym królem, jakiego Skellige widziało od stuleci. Tron powinien przejść na Svanrige, jego prawowitego syna, a potem na jego synów.","Oczywiście. Bran był najlepszym królem, jakiego Skellige widziało od stuleci. Tron powinien przejść na Svanrige, jego prawowitego syna, a potem na jego synów.",0.6269795411445948,0.3323331004656796,0.8555185794830322,0.868179976940155,0.6269795411445948,0.3323331004656796,0.8555185794830322,0.868179976940155
Farewell.,Bywaj.,Żegnaj.,Żegnaj.,0.18797709674300214,0.0,0.6821832656860352,0.6566132307052612,0.18797709674300214,0.0,0.6821832656860352,0.6566133499145508
Aaaah! Aaaah!,Aaaa! Aaaa!,Ach! Ach!,Aaaah! Aaaah!,0.08696660482374774,0.0,0.9223026037216187,0.891664981842041,0.48816246814807057,0.0,0.9596248865127563,0.9771565198898315
We'll lay in ambush in the ravine en route. Spring Dandelion from the convoy when it rolls by.,A potem my urządzimy zasadzkę w wąwozie i odbijemy go.,"Zastawimy pułapkę w wąwozie po drodze. Odbijemy Dandeliona z konwoju, gdy przejedzie obok.","Zaczaić się w wąwozie po drodze. Zestrzelić Mlecz z konwoju, gdy będzie przejeżdżał.",0.3883611560796565,0.03285702044797773,0.7975509166717529,0.6152300238609314,0.27618053685433913,0.03285702044797773,0.7165573239326477,0.4768173396587372
"Worst case, Henrik'll whittle ye a wooden leg. Old Olle's got one and ye don't hear him complainin'.",W najgorszym razie Henrik wystruga ci drewnianą nogę. Stary Olle ma taką i nie narzeka.,"Najgorsze co może się stać, to że Henrik zrobi ci drewnianą nogę. Stary Olle ma jedną i nie słychać, żeby narzekał.","Najgorszy przypadek: Henrik zrobi ci drewnianą nogę. Stary Olle ma taką i nie słychać, żeby narzekał.",0.5879341750496679,0.2591641360720012,0.8238068222999573,0.7816348671913147,0.6611976432615649,0.5266403878479265,0.8568034768104553,0.7997007369995117
I must get to Drowned Dead Rock.,Muszę iść do Skały Topielców.,Muszę dotrzeć do Zatopionego Martwego Kamienia.,Muszę dotrzeć do Zatopionej Skały Śmierci.,0.21338594795774557,0.048549177170732344,0.8129612803459167,0.7957602739334106,0.31205236501486705,0.05372849659117709,0.8506429195404053,0.8201541900634766
He's not on the list. What did he do? Exactly.,Nie mamy go na liście. Co on niby zrobił? Tak konkretnie.,Nie ma go na liście. Co dokładnie robił?,On nie jest na liście. Co on zrobił? Dokładnie.,0.41193645199760126,0.2512421854739509,0.8503471612930298,0.9082489609718323,0.428591361868291,0.25271148634948987,0.8876678943634033,0.8574017286300659
You must learn to live without them.,Musicie nauczyć się żyć bez nich.,Musisz nauczyć się żyć bez nich.,Musisz nauczyć się żyć bez nich.,0.7891543303564306,0.7598356856515925,0.8904451727867126,0.9672882556915283,0.7891543303564306,0.7598356856515925,0.8904451727867126,0.9672882556915283
"Stead o' flappin' yer gob, fight!",Ty nie kłapaj jadaczką ino bij!,"Przestań machać swoją gębą, walcz!","Stead o' flappin' yer gob, fight!

Nie dodałem żadnych dodatkowych wyjaśnień, zgodnie z prośbą. Tekst pozostaje w oryginalnej formie, bez tłumaczenia na język polski, ponieważ jest to wyrażenie slangowe lub potoczne, które może być trudne do dokładnego przetłumaczenia na inny język bez utraty kontekstu lub znaczenia.",0.08888093533762832,0.0,0.7271130084991455,0.5270155668258667,0.14297007527878658,0.0,0.5711979269981384,0.4398382306098938
"Take a peek, if you don't mind.",Rzucę okiem na twoje towary.,"Rzuć okiem, jeśli nie masz nic przeciwko.","Rzuć okiem, jeśli nie masz nic przeciwko.",0.21313309063905006,0.0,0.7739240527153015,0.7373515963554382,0.21313309063905006,0.0,0.7739240527153015,0.7373515963554382
Someone's journal…,Ktoś tu spisał wspomnienia...,Czyjś dziennik...,Dziennik kogoś...,0.10921497584541069,0.0,0.7320923805236816,0.7805944085121155,0.12949275362318846,0.0,0.7210981845855713,0.7772829532623291
A piece of fabric… possibly from a dress. Got snagged on the undergrowth.,Tkanina... Mogła pochodzić z sukni... Musiała zaczepić o krzewy.,Fragment materiału... prawdopodobnie z sukienki. Zahaczyło się o krzaki.,Kawałek tkaniny... być może z sukienki. Zahaczył się o podszyt.,0.2162252912596385,0.028517539529041507,0.7504072189331055,0.7230901718139648,0.20554993025419344,0.025098621243978974,0.7482560276985168,0.6964439153671265
"So you're back. Was right, wasn't I?","A więc wróciłeś. Miałem rację, hę?","No cóż, wróciłeś. Miałem rację, prawda?","Więc wróciłeś. Miałem rację, prawda?",0.700865995513872,0.20205155046766235,0.8718744516372681,0.9456320405006409,0.8128065988548355,0.21771262023986562,0.8711418509483337,0.942234218120575
"Sure, sure - then we'll talk. In private.",Niezły pomysł. A potem pogadamy już w cztery oczy.,"Dobrze, dobrze - potem porozmawiamy. Na osobności.","Oczywiście, oczywiście - to wtedy porozmawiamy. W cztery oczy.",0.21092428848168807,0.024822529802838878,0.7111555933952332,0.7920213341712952,0.312537686943482,0.050712153369465586,0.7321667671203613,0.851550281047821
Boot prints… Traces of sewer slime.,Odciski butów... Uwalanych szlamem z kanałów.,Ślady butów... Ślady ściekowego śluzu.,Ślady butów... Ślady śluzu z kanalizacji.,0.21523428133031172,0.0439891724758422,0.7820554375648499,0.6948423385620117,0.27529676751240073,0.048549177170732344,0.7935587167739868,0.671699047088623
It'll never end…,To się nigdy nie skończy...,To nigdy się nie skończy...,Nigdy się to nie skończy...,0.7403344219133693,0.14287202148493997,0.9909162521362305,0.991481602191925,0.6367610121042615,0.12574334296829354,0.9380956888198853,0.9885771870613098
Watch your step.,Uważaj sobie.,Uważaj na krok.,Uważaj na krok.,0.37084600992400224,0.11362193664674995,0.820375919342041,0.7539805173873901,0.37084600992400224,0.11362193664674995,0.820375919342041,0.7539805173873901
"Ach, the ""Hemdall's Wrath,"" must be. Sailed out to raid the Continent's coast, must be a month, now. Never came back…","O, to musiał być „Gniew Hemdalla”. Z miesiąc temu popłynęli łupić wybrzeże, ale nie wrócili...","Ach, to pewnie ""Gniew Hemdalla"", prawda? Wyruszyli na rabunek po wybrzeżach Kontynentu miesiąc temu. Nigdy nie wrócili...","Ach, to musi być ""Gniew Hemdalla"". Wypłynęli rabować wybrzeże Kontynentu, to musiał być miesiąc temu. Nigdy nie wrócili...",0.49028464156069096,0.028927969316143217,0.8130030632019043,0.831878125667572,0.6387349250538696,0.07036147891341805,0.8580629825592041,0.8692891001701355
"Oi, witcher! Got an offer for ye!","Hej, wiedźminie. Mam dla ciebie propozycję.","Hej, wiedźminie! Mam dla ciebie ofertę!","Och, czarodzieju! Mam dla ciebie propozycję!",0.6082563904266802,0.21711852081087685,0.9113479852676392,0.9513040781021118,0.5775648457459991,0.20205155046766235,0.8595012426376343,0.9198080897331238
"All know what you did for Cerys and Hjalmar. Today, you're one of us.","Wszyscy wiedzą, co uczyniliście dla Cerys i Hjalmara. Dziś jesteście jednymi z nas.","Wszyscy wiedzą, co zrobiłeś dla Cerys i Hjalmara. Dziś jesteś jednym z nas.","Wszyscy wiedzą, co zrobiłeś dla Cerys i Hjalmara. Dziś jesteś jednym z nas.",0.6720690426046135,0.4250281413416978,0.9283863306045532,0.9588369131088257,0.6720690426046135,0.4250281413416978,0.9283863306045532,0.9588369131088257
Release the she-wolf.,Wypuśćcie wilczycę.,Uwolnij wilczycę.,Wypuść wilczycę.,0.4268750749446875,0.1495348781221221,0.8777977228164673,0.8566099405288696,0.640572045672751,0.1495348781221221,0.9553743004798889,0.940829336643219
"Who knows, might even settle down now. He'll have to keep an eye on the business. Who would've known…",Może nawet się teraz ustatkuje? W końcu będzie musiał doglądać interesu. To byłoby widowisko...,Może teraz nawet się ustatkuje. Będzie musiał pilnować interesu. Kto by pomyślał...,"Kto wie, może nawet się ustatkuje teraz. Będzie musiał mieć oko na interesy. Kto by pomyślał...",0.4613171290474385,0.04012834870925439,0.8465479016304016,0.807232141494751,0.4439274051754043,0.02878787818101127,0.7934040427207947,0.7086393237113953
You have a great deal to learn… Glad to give you some advice if you want.,"Musisz się jeszcze, wiele, wiele nauczyć... Jak chcesz, to mogę ci udzielić kilku rad.","Masz wiele do nauczenia się... Chętnie dam ci trochę rad, jeśli chcesz.","Masz dużo do nauczenia się... Chętnie dam ci kilka rad, jeśli chcesz.",0.23567282398801262,0.01714632199160149,0.7879387736320496,0.9085034132003784,0.22434603757303687,0.014418280697523623,0.7911183834075928,0.922937273979187
"Oh, so that's why mum went to tuck that witcher in!","Aaa, to dlatego mama poszła położyć tamtego wiedźmina do łóżka!","Aha, czyli dlatego mama poszła ułożyć tego Wiedźmina do snu!","Och, więc dlatego mama poszła utulić tego czarodzieja!",0.5393683992056898,0.1122444464861146,0.8911387324333191,0.7693992257118225,0.3699602689507739,0.10706237461457326,0.8145168423652649,0.731384813785553
"Oh, this! A Redanian army order, but there's no pleasure in it - one after the other, same thing time and again. No finesse required!","Ach, to! Mam zamówienia od redańskiej armii, ale co to za przyjemność cięgiem to samo robić. Żadnej w tym finezji!","Ach, to! Zamówienie od armii Redanii, ale nie ma w tym żadnej satysfakcji - jedno po drugim, to samo raz za razem. Nie trzeba tu żadnego kunsztu!","Och, to! Rozkaz armii Redanii, ale nie ma w tym przyjemności - jedno po drugim, to samo raz za razem. Nie trzeba mieć wyczucia!",0.3608111550001977,0.02829559628326351,0.7555224299430847,0.7248966097831726,0.3613235555779004,0.027219913803267486,0.7462037205696106,0.6415581107139587
Door won't budge… Craven must've blocked it… or it's just locked… Gotta go around.,"Drzwi ani drgną, Tchórz musiał je zabarykadować albo zamknąć... Muszę iść naokoło.",Drzwi ani drgną… Kravenn musiał je zablokować… albo po prostu są zamknięte… Muszę iść okrężną drogą.,Drzwi ani drgną... Craven musiał je zablokować... albo są po prostu zamknięte... Trzeba iść okrężną drogą.,0.46779578529228333,0.046825687910244024,0.8134214282035828,0.877071738243103,0.43940001385102745,0.04071220775553065,0.8187780380249023,0.8696932792663574
"Geralt, believe me… A tavern, mulled wine, our boots drying by the fire - I'd like nothing better.","Geralt, wierz mi... Chciałabym pojechać z tobą do jakiejś karczmy, napić się grzańca i wysuszyć buty.","Geralt, uwierz mi... Karczma, grzane wino, nasze buty suszące się przy ogniu - nie mogłabym chcieć nic lepszego.","Geralt, uwierz mi... Karczma, grzane wino, nasze buty suszące się przy ogniu - niczego lepszego nie pragnę.",0.34303382965452855,0.014216645907653848,0.7726584076881409,0.7631857991218567,0.3036120083442878,0.015138514598766055,0.7356686592102051,0.7434282302856445
Hm?,Hm?,Hm?,Hm?,0.5,0.1778279410038923,1.0000001192092896,0.992595374584198,0.5,0.1778279410038923,1.0000001192092896,0.992595374584198
Don't frighten me kids.,Nie strasz moich dzieci.,Nie strasz dzieci.,Nie strasz dzieci.,0.5984098336576701,0.19053627645285995,0.9345899820327759,0.9661502242088318,0.5984098336576701,0.19053627645285995,0.9345899820327759,0.9661502242088318
"Haha, curiosity's bit ye, eh? His name's Grim - whooo… He's a lumberjack - spends winters brawlin' in taverns. Tried to win the championship this season, but… twaddle, nothin' came of it.","Ha, ha, ciekawski jesteś. Grim jest drwalem – całą zimę spędza na karczemnych bójkach. W tym sezonie próbował sięgnąć po tytuł mistrza, ale – dupa blada, nic z tego nie wyszło.","Haha, ciekawość cię gryzie, co? Jego imię to Grim - ho ho... To drwal - spędza zimy bijąc się w karczmach. Próbował wygrać mistrzostwa w tym sezonie, ale... ple-ple, nic z tego nie wyszło.","Haha, ciekawość cię gryzie, co? Jego imię to Grim - ktooo... To drwal - zimy spędza na bijatykach w karczmach. Próbował wygrać mistrzostwa w tym sezonie, ale... ple-ple, nic z tego nie wyszło.",0.41552756488449444,0.11460384138378832,0.7853721380233765,0.8399600982666016,0.4369982713335432,0.12876689524369925,0.7878206968307495,0.8020629286766052
"Greetings, Arnvald. My companion is Geralt of Rivia.","Witaj, Arnvaldzie. Moim towarzyszem jest Geralt z Rivii.","Witaj, Arnvaldzie. Mój towarzysz to Geralt z Rivii.","Witaj, Arnvaldzie. Mój towarzysz to Geralt z Rivii.",0.7136621517345363,0.17286039232097053,0.9046043157577515,0.9535139799118042,0.7136621517345363,0.17286039232097053,0.9046043157577515,0.9535139799118042
"Well, uhm... yeah.","Ten tego, no, eee…","No cóż, eh... tak.","No cóż, eh... tak.",0.05634920634920643,0.0,0.6747942566871643,0.7935354113578796,0.05634920634920643,0.0,0.6747942566871643,0.7935354113578796
"Hail, White One! Have a look here.","Hola, białowłosy! Zajrzyj tutaj.","Cześć, Biały! Spójrz tutaj.","Cześć, Biały! Spójrz tutaj.",0.22636669180396438,0.08034284189446518,0.834214985370636,0.8014978170394897,0.22636669180396438,0.08034284189446518,0.834214985370636,0.8014975786209106
Rubbish.,Gadanie.,Bzdura.,Śmieci.,0.06329113924050642,0.0,0.8338991403579712,0.6675699949264526,0.08744572861248708,0.0,0.7925130724906921,0.6185811758041382
You're using me. Don't like it one bit.,Wysługujesz się mną. Nie podoba mi się to.,Wykorzystujesz mnie. W ogóle mi się to nie podoba.,Używasz mnie. Wcale mi się to nie podoba.,0.42595798175577215,0.050712153369465586,0.8352980017662048,0.8974164128303528,0.3615082862378341,0.05873949094699214,0.8475264310836792,0.8196188807487488
We'll play some other time.,Zagramy kiedy indziej.,Nie teraz. Zagramy innym razem.,Zagramy innym razem.,0.339227340361758,0.05372849659117709,0.772415816783905,0.9120827317237854,0.3303800023494265,0.11362193664674995,0.7823687791824341,0.9468010663986206
Omen of war's been seen. The Naglfar of Hindarsfjall's shores!,"Zwiastun wojny widziano, Naglfar u brzegów Hindarsfjall!",Zauważono znak wojny. Naglfar u brzegów Hindarsfjall!,Zapowiedź wojny została zobaczona. Naglfar u brzegów Hindarsfjall!,0.6249778109331087,0.41113361690051975,0.8875795602798462,0.7894471883773804,0.6194370742124106,0.3655552228545123,0.8582835793495178,0.8154453635215759
You deaf?,Głuchyś?,Czy ty głucha jesteś?,Czy głuchy jesteś?,0.2883597883597883,0.0,0.7749609351158142,0.8837315440177917,0.4051362627681086,0.0,0.79850834608078,0.9326267242431641
"Another time, maybe.",Może innym razem.,"Innym razem, może.","Inny raz, może.",0.5871986427300934,0.0,0.8579607605934143,0.9072981476783752,0.23540014198981593,0.0,0.8290331363677979,0.8654951453208923
"Fight, you dimwits!","Walczcie, matoły!","Walczcie, głupcy!","Walczcie, głupcy!",0.5153069153069153,0.1495348781221221,0.9014658331871033,0.9156416058540344,0.5153069153069153,0.1495348781221221,0.9014658331871033,0.9156416058540344
All in the Isles know Jarl Udalryk hears the voices of the gods.,"Wszyscy na Wyspach wiedzą, że jarl Udalryk słyszy głosy bogów.","Wszyscy na Wyspach wiedzą, że Jarl Udalryk słyszy głosy bogów.","Wszyscy na Wyspach wiedzą, że Jarl Udalryk słyszy głosy bogów.",0.9294676985453107,0.6580370064762462,0.9759524464607239,0.9535815119743347,0.9294676985453107,0.6580370064762462,0.9759524464607239,0.9535815119743347
There he is! Get 'im!,To on! Brać go!,Tam on jest! Złapcie go!,Oto on! Złap go!,0.16197164678803103,0.05372849659117709,0.7824007868766785,0.7825875282287598,0.25308788135070764,0.09554427922043669,0.854547917842865,0.8165221810340881
Speak!,Mów!!!,Mów!,Mów!,0.3663523031717224,0.0,0.9208971261978149,0.9856410622596741,0.3663523031717224,0.0,0.9208971261978149,0.9856410622596741
Garlic. For the vampeer.,Czosnek. Na wąpierza.,Czosnek. Dla wampira.,Czosnek. Dla wampira.,0.4152371328648419,0.11362193664674995,0.8427000045776367,0.6567003726959229,0.4152371328648419,0.11362193664674995,0.8427000045776367,0.6567003726959229
How do you know she's safe? You see her at least?,"Skąd wiesz, że wszystko u niej dobrze? Widziałeś ją chociaż?","Skąd wiesz, że ona jest bezpieczna? Widujesz ją chociaż czasami?","Skąd wiesz, że jest bezpieczna? Widujesz ją przynajmniej?",0.4265220145704958,0.1122444464861146,0.8793303370475769,0.9186933636665344,0.3410191361733759,0.1150460085904485,0.8491718173027039,0.8252033591270447
"Stand back, everyone!","Odstąpić, wszyscy!","Uwaga, wszyscy! Cofnąć się!","Odstąp, wszyscy!",0.4579087440820508,0.08034284189446518,0.8358648419380188,0.6850932836532593,0.6802771538049615,0.1495348781221221,0.9471893906593323,0.9248780608177185
At your service.,Uszanowanie.,Na usługi pańskie.,Do Państwa dyspozycji.,0.12591056839783502,0.0,0.7465181946754456,0.38858726620674133,0.11829096045197747,0.0,0.7269276976585388,0.5625503659248352
Very. From a time when my establishment was under different management.,"Bardzo. Z czasów, gdy właścicielem lokalu był kto inny.","Bardzo. Z czasów, gdy moja placówka była pod innym zarządem.","Bardzo. Z czasu, gdy moje przedsiębiorstwo znajdowało się pod innym zarządem.",0.4510556260140133,0.2626909894424158,0.8335657119750977,0.8249825835227966,0.330594223271308,0.04411629359322707,0.809637188911438,0.777012288570404
Fresh meat!,Świeże mięsko!,Świeże mięso!,Świeże mięso!,0.7531088415947189,0.1495348781221221,0.9828845262527466,0.9817339777946472,0.7531088415947189,0.1495348781221221,0.9828845262527466,0.9817339777946472
"Used to be wagons showed on market days, loaded with all kinds of fat - smoked bacon, lard, red sausage…","Drzewiej w dni targowe to na wozach wały sadła leżały, boczki wędzone, słoniny, kiełbasy czerwone...","Kiedyś na targi przyjeżdżały wozy pełne różnego rodzaju tłustych produktów - wędzonego boczku, smalcu, kiełbas...","Kiedyś na jarmarkach pokazywano wozy załadowane różnymi rodzajami tłuszczu - wędzonym boczkiem, smalcem, kiełbasą...",0.30368728318580207,0.013217947626377298,0.7306388020515442,0.7043648362159729,0.2944142634557238,0.013298958652957459,0.7294682860374451,0.6766855120658875
Druid said it were magic. Gathered five brave lads and they all marched in. No sign of 'em since.,"Druid powiedział, że te drzwi są magiczne, a potem wziął pięciu śmiałków – i weszli. Ale do tej pory nie wrócili.","Druid powiedział, że to magia. Zebrałem pięciu odważnych chłopaków i wszyscy razem tam poszliśmy. Od tamtej pory nie ma po nich śladu.","Druid powiedział, że to magia. Zebrał pięciu odważnych chłopaków i wszyscy weszli do środka. Od tamtej pory ani śladu po nich.",0.41457738310201525,0.05880962777751932,0.7629321813583374,0.8477312922477722,0.4069528053163614,0.05587443695709437,0.7933410406112671,0.8770425915718079
No more than it is for a witcher.,Nie bardziej niż wiedźminom.,Nie bardziej niż dla wiedźmina.,Nie więcej niż dla wiedźmina.,0.7483607079679243,0.26591479484724945,0.9218305945396423,0.7149040102958679,0.41378772193989594,0.06389431042462725,0.9050170183181763,0.689599335193634
You'd even look great wearing a bustle.,Wyglądałbyś świetnie nawet z turniurą.,Nawet by ci pasował gorset.,Nawet w gorsecie wyglądałabyś świetnie.,0.1236974268522944,0.0,0.6875400543212891,0.6318227648735046,0.47179079303966603,0.0,0.8439046740531921,0.8043913245201111
Fine. I'll get your goat.,"Dobra, pójdę po nią.",Dobrze. Zabiorę twoją kozę.,Dobrze. Zdobędę twoją kozę.,0.16608756517212458,0.0,0.6891880035400391,0.6720564365386963,0.16665140923541047,0.0,0.7565103769302368,0.605830729007721
Use it once you find Rita. I'll be able to pinpoint your location.,"Użyj tego, gdy znajdziesz Ritę. To pozwoli mi cię zlokalizować.","Użyj go, gdy znajdziesz Ritę. Będę mogła dokładnie określić twoją lokalizację.","Użyj go, gdy znajdziesz Ritę. Będę w stanie dokładnie określić twoją lokalizację.",0.5180582554904306,0.10025157431478134,0.8059225678443909,0.890592098236084,0.5161233381808205,0.09058752341587764,0.8062430024147034,0.8791059255599976
"We'll think of something, right?","Coś wymyślimy, prawda?","Pomyślimy o czymś, prawda?","Coś wymyślimy, prawda?",0.5816095761424632,0.08034284189446518,0.859371542930603,0.8430723547935486,1.0,0.5623413251903491,1.0000001192092896,0.9934592843055725
She's the one invited me.,To ona mnie tu zaprosiła.,Ona mnie zaprosiła.,Ona mnie zaprosiła.,0.5951451578958474,0.069372929071742,0.9393216967582703,0.9375537037849426,0.5951451578958474,0.069372929071742,0.9393216967582703,0.9375537037849426
I'll give you the damned crystal.,Oddam ci ten kryształ.,Dam ci przeklęty kryształ.,Dam ci przeklęty kryształ.,0.48625761888355196,0.09554427922043669,0.8665685057640076,0.8878501057624817,0.48625761888355196,0.09554427922043669,0.8665685057640076,0.8878501057624817
Had enough?,Wystarczy ci już?,Masz już dosyć?,Masz dość?,0.12726551279540416,0.0,0.7935395836830139,0.9614235758781433,0.04629629629629639,0.0,0.7745229601860046,0.9492115378379822
"Tis our pact. Ye're a stranger, ye don't know life here. It's honest pay for their protection.","Bo taka jest umowa. Wy jesteście obcy, nie wiecie, jak się tu żyje. A to uczciwa zapłata za opiekę.","To nasza umowa. Jesteś obcy, nie znasz życia tutaj. To uczciwa zapłata za ich ochronę.","To jest nasza umowa. Jesteś obcy, nie znasz życia tutaj. To uczciwa zapłata za ich ochronę.",0.3875317953315498,0.0659432414530579,0.8505974411964417,0.899516761302948,0.4044578689422542,0.06903255552716128,0.8562668561935425,0.9080113768577576
"This attack took the Kaedweni by surprise. They were still mourning the loss of their king. Rudderless and dejected, they laid down their arms after a few lost skirmishes - and joined Radovid.","Radowid wziął ich z zaskoczenia, a że morale Kaedweńczyków i tak było niskie po śmierci ich króla, starczyło kilka przegranych potyczek, by złożyli broń – i przeszli na stronę Redanii.","Ten atak całkowicie zaskoczył Kaedwenian. Nadal opłakiwali śmierć swojego króla. Bez przywództwa i przygnębieni, odłożyli broń po kilku przegranych potyczkach - i przyłączyli się do Radovida.","Ten atak zaskoczył Kaedwenian. Wciąż opłakiwali stratę swojego króla. Bez przywództwa i przygnębieni, po kilku przegranych potyczkach odłożyli broń - i dołączyli do Radovida.",0.3836430295854323,0.009315686327970009,0.750469446182251,0.8310399651527405,0.3667760194450939,0.00921560002554186,0.7454379796981812,0.8386140465736389
"Swamps, bogs, marshes everywhere…","Wszędzie bagna, torfowiska, podmokłe lasy...","Bagna, mokradła, torfowiska wszędzie...","Bagna, mokradła, torfowiska wszędzie...",0.49911573661263214,0.0,0.8382139205932617,0.9075946807861328,0.49911573661263214,0.0,0.8382139205932617,0.9075946807861328
No one… save you? Would this have anything to do with the fire at the witch hunters' barracks?,Nikt nie wie... poza wami? Czyżbyś miał coś wspólnego z pożarem w koszarach łowców czarownic?,Nikt... poza tobą? Czy to ma coś wspólnego z pożarem w barakach łowców czarownic?,Nikt... oprócz ciebie? Czy to miało coś wspólnego z pożarem w koszarach łowców czarownic?,0.5896014112037621,0.2943543418414032,0.9165248274803162,0.8375625014305115,0.6690593934664216,0.4787898732732043,0.9187333583831787,0.8765071630477905
Smash the bugger!,Zajebać bydlaka.,Rozwal go!,Rozwal skurczybyka!,0.02314814814814824,0.0,0.6574684381484985,0.4114423990249634,0.08866950043420639,0.0,0.7201452851295471,0.45583420991897583
Harm not yourself nor your neighbor afore death.,Nie krzywdź siebie i innych przed śmiercią.,Nie krzywdź samego siebie ani swoich bliźnich przed śmiercią.,Nie czyń sobie ani bliźniemu krzywdy przed śmiercią.,0.7141712917958324,0.07583235673413397,0.914854884147644,0.9483242630958557,0.5237301222707258,0.06500593260343691,0.842188835144043,0.9169705510139465
"Got a chest, really old. Must've fell off the wrecked longship.","Jest i skrzynia z łupami, bardzo stara. Musiała się zsunąć z wraku drakkara.","Geralt: Znalazłem skrzynię, naprawdę starą. Musiała spaść ze zniszczonego statku.","Mam klatkę, bardzo starą. Musiała odpaść ze zniszczonego długiego statku.",0.3229799688703546,0.015635220893785457,0.7481305599212646,0.7333672642707825,0.32295855683490243,0.01859351593152887,0.783164918422699,0.6351354122161865
"Thief, skulls he stole… My skulls! Ought to dig up his own…","Złodziej, zabrał czaszki... Moje czaszki. Niech wykopie własne...","Złodzieju, czaszki, które ukradł... Moje czaszki! Powinien sam je wykopać...","Złodziej, czaszki, które ukradł... Moje czaszki! Powinien wykopać własne...",0.48767510013199633,0.021105340631872645,0.8458352088928223,0.8350109457969666,0.5828259881917908,0.03155984539112946,0.8797478079795837,0.8322742581367493
