en_text,pl_text,default,dialog,dialog2,dialog3,dialog4,chrf_default,bleu_default,bertscore_default,comet_default,chrf_dialog,bleu_dialog,bertscore_dialog,comet_dialog,chrf_dialog2,bleu_dialog2,bertscore_dialog2,comet_dialog2,chrf_dialog3,bleu_dialog3,bertscore_dialog3,comet_dialog3,chrf_dialog4,bleu_dialog4,bertscore_dialog4,comet_dialog4
"You're pushin' it, friend.",Za dużo sobie pozwalasz.,"Dalej, przyjacielu.","Przesadzasz, przyjacielu.","Przesuwasz granice, przyjacielu.","- Przesadzasz, stary.","Przesuwasz granice, przyjacielu.",0.08938424188920775,0.0,0.6973053216934204,0.38857704401016235,0.1510224669638541,0.0,0.7109818458557129,0.6084483861923218,0.1468180370804523,0.0,0.6958256959915161,0.608275294303894,0.1142459786076808,0.0,0.659210741519928,0.4931712746620178,0.1468180370804523,0.0,0.6958256959915161,0.608275294303894
It can't be! Is that the lovely warble of my favorite accomplice?,"Niemożliwe, czyżby to był słowiczy głosik mojej ulubionej wspólniczki?",Nie może być! Czy to ten uroczy trel mojego ulubionego wspólnika?,Nie do wiary! Czy to ten uroczy trel mojego ulubionego wspólnika?,Nie do wiary! Czy to ten uroczy trel mojego ulubionego wspólnika?,"No cóż, żartowaliśmy i śmialiśmy się, ale mam wrażenie, że jesteś w pośpiechu.",Nie mogę uwierzyć! Czy to ten uroczy trel mojego ulubionego wspólnika?,0.32613328915934253,0.018850319022747353,0.7933047413825989,0.5875580906867981,0.29214741422749707,0.018850319022747353,0.7727879285812378,0.593051016330719,0.29214741422749707,0.018850319022747353,0.7727879285812378,0.593051016330719,0.12864013474762667,0.0,0.6243928670883179,0.5263552665710449,0.3119432361536552,0.018850319022747353,0.775821328163147,0.6323618292808533
Aaaaaaaaaaaaaaa!,Aaaaaaaaaaaaaaa!,Aaaaaaaaaaaaaaa!,Aaaaaaaaaaaaaaa! - Okrzyk bólu lub ekstazy.,'Aaaaaaaaaaaaaaa!' (wykrzyknienie pełne bólu lub strachu),Ach!,"Aaaaaaaaaaaaaaa!

(Krzyk)",1.0,0.1778279410038923,1.0,0.9964808821678162,0.8581797245006952,0.040824829046386304,0.8003697395324707,0.7541558742523193,0.7873367743092524,0.0,0.765562891960144,0.6672062277793884,0.022522522522522615,0.0,0.7701364755630493,0.6211389899253845,0.9499727894798177,0.1495348781221221,0.9081478118896484,0.9478139877319336
Might be… From what I know she was looking to cure a powerful curse while in Novigrad.,Może... W Novigradzie szukała leku na jakąś potężną klątwę.,"Może być... Z tego co wiem, szukała sposobu na uleczenie potężnej klątwy podczas pobytu w Novigradzie.","Może... Z tego co wiem, szukała sposobu na uleczenie potężnej klątwy, będąc w Novigradzie.","Może... Z tego co wiem, szukała sposobu na uleczenie potężnej klątwy, będąc w Novigradzie.","Może... Z tego co wiem, szukała sposobu na uleczenie potężnej klątwy, będąc w Novigradzie.","Może... Z tego co wiem, szukała sposobu na uleczenie potężnej klątwy, będąc w Novigradzie. Może to jej... Może to jej towarzysz, lub ktoś zupełnie inny, powiązany z obojgiem... Nie wiem.",0.4504466922375676,0.014628063653657535,0.816577136516571,0.8703039884567261,0.4955222903376482,0.018798317647335087,0.8197106122970581,0.8839758038520813,0.4955222903376482,0.018798317647335087,0.8197106122970581,0.8839758038520813,0.4955222903376482,0.018798317647335087,0.8197106122970581,0.8839758038520813,0.44000277126129156,0.00821807407726565,0.7251749038696289,0.7116775512695312
Be careful. You could get found out.,Ktoś może cię zdemaskować.,Bądź ostrożny. Możesz zostać przyłapany.,Uważaj. Możesz zostać przyłapany.,Bądź ostrożna. Możesz zostać przyłapana.,Uważaj. Możesz zostać przyłapany.,Uważaj. Mogłabyś zostać przyłapana.,0.11809630633375572,0.0,0.7230357527732849,0.726715624332428,0.12143725282955004,0.0,0.728792130947113,0.7672383785247803,0.11809630633375572,0.0,0.7098900079727173,0.7060251832008362,0.12143725282955004,0.0,0.728792130947113,0.7672383785247803,0.09823804912511502,0.0,0.7146761417388916,0.6995099186897278
They hard to build?,Trudno jest je skonstruować?,Są trudne do zbudowania?,Czy one są trudne do zbudowania?,"""Czy są trudne do zbudowania?""",Czy trudno je zbudować?,Są bardzo trudne do zbudowania?,0.16766333657120217,0.0,0.8056369423866272,0.9028832316398621,0.19715966424430373,0.0,0.7982259392738342,0.9039583802223206,0.1708567703071504,0.0,0.7702181339263916,0.8980549573898315,0.3360449165061709,0.08034284189446518,0.8675587773323059,0.8973820209503174,0.1767718029473515,0.0,0.7925570607185364,0.9272695779800415
Good. Meet you there.,Dobrze. Tam się spotkamy.,Dobrze. Do zobaczenia tam.,Dobrze. Spotkamy się tam.,Dobrze. Spotkamy się tam.,Dobrze. Spotkamy się tam.,Dobrze. Spotkamy się tam.,0.28435382345907995,0.08034284189446518,0.8245813846588135,0.8975920677185059,0.5271761176559938,0.09554427922043669,0.9075167179107666,0.9757502675056458,0.5271761176559938,0.09554427922043669,0.9075167179107666,0.9757502675056458,0.5271761176559938,0.09554427922043669,0.9075167179107666,0.9757502675056458,0.5271761176559938,0.09554427922043669,0.9075167179107666,0.9757502675056458
"Ah… Take these leaves. Chew 'em, but don't swallow. Ye can pay me next time.","A... To weź te liście. Żuj, ale nie przełykaj. No i... Możesz zapłacić następnym razem.","Ach... Weź te liście. Żuj je, ale nie połykaj. Możesz mi zapłacić następnym razem.","Ach... Weź te liście. Żuj je, ale nie połykaj. Możesz zapłacić mi następnym razem.","Ach... Weź te liście. Żuj je, ale nie połykaj. Możesz mi zapłacić następnym razem.","- Weź te liście. Żuj je, ale nie połykaj. Możesz mi zapłacić następnym razem.","Weź te liście. Żuj je, ale nie połykaj. Możesz mi zapłacić następnym razem.",0.6672779580487741,0.10002421009027973,0.9150283336639404,0.8862900137901306,0.6672779580487741,0.0562477468532858,0.9108479619026184,0.8871803283691406,0.6672779580487741,0.10002421009027973,0.9150283336639404,0.8862900137901306,0.6557392254287563,0.10002421009027973,0.8852973580360413,0.8905313611030579,0.656679290154793,0.1001944436308141,0.8864579200744629,0.8834419846534729
"Don't believe you, somehow.",Jakoś ci nie wierzę.,Nie wierz mi jakoś.,Nie ufam ci jakoś.,Nie ufam ci jakoś.,Nie wierzę ci jakoś.,Dlaczego miałbym kłamać?,0.4275674599065689,0.0,0.8559579849243164,0.8999084830284119,0.17662814752798242,0.08034284189446518,0.8383787274360657,0.9071235060691833,0.17662814752798242,0.08034284189446518,0.8383787274360657,0.9071233868598938,0.5149083351289234,0.08034284189446518,0.9111304879188538,0.9642185568809509,0.06666666666666675,0.0,0.7330896258354187,0.6321975588798523
"I kill as my calling, not just to get paid.","Nie robię tylko tego dlatego, że tak się opłaca.","Zabijam z powołania, a nie tylko po to, by dostać zapłatę.","Zabijam z powołania, nie tylko po to, by dostać zapłatę.","Zabijam z powołania, nie tylko dla pieniędzy.","Zabijam, bo takie jest moje powołanie, a nie po to, by zarobić.","Zabijam potwory jako moje powołanie, a nie tylko po to, by zarobić.",0.2035350088720761,0.018850319022747353,0.7489641308784485,0.7491755485534668,0.2040438419400995,0.021105340631872645,0.7580586075782776,0.7484148740768433,0.1918448562450721,0.024822529802838878,0.7403867244720459,0.7566068172454834,0.1677001450360774,0.0,0.7294055223464966,0.7817923426628113,0.2080805145801972,0.017033186037639283,0.7282590866088867,0.7867740392684937
Not my kind of work. Need to figure it out yourself.,To nie jest zlecenie dla mnie. Radź sobie sam.,Nie moja praca. Musisz to rozgryźć sam.,Nie moja robota. Musisz się z tym uporać sam.,Nie moja robota. Musisz się z tym uporać sam.,Nie moja robota. Musisz sobie poradzić sam.,Nie moja robota. Musisz sobie poradzić sam.,0.12137431830743582,0.024822529802838878,0.7367157340049744,0.8205435872077942,0.12459490700621705,0.023980296761827107,0.7327349185943604,0.8641750812530518,0.12459490700621705,0.023980296761827107,0.7327349185943604,0.8641750812530518,0.18424946230216913,0.029519129053903102,0.769946813583374,0.8836178183555603,0.18424946230216913,0.029519129053903102,0.769946813583374,0.8836178183555603
You're just jealous you didn't think of it first… But is that any reason to spoil it for us?,"Hej, wiem, że jesteś zazdrosny, bo sam na to nie wpadłeś... Ale to nie powód, żeby nam psuć zabawę.","Jesteś po prostu zazdrosny, że nie wpadłeś na to pierwszy… Ale czy to jest jakiś powód, żeby psuć to nam?","Jesteś po prostu zazdrosny, że nie wpadłeś na to pierwszy... Ale czy to jest jakiś powód, żeby psuć nam to?","Jesteś po prostu zazdrosny, że nie wpadłeś na to pierwszy... Ale czy to jest jakiś powód, żeby psuć nam to?","- To tylko zazdrość, że nie wpadłeś na to pierwszy... Ale czy to jest powód, by psuć nam przyjemność?","Lambert: Ty jesteś po prostu zazdrosny, że nie wpadłeś na to pierwszy... Ale czy to jest jakiś powód, żeby psuć nam to teraz?",0.43447157783371254,0.03621439574176347,0.8168815970420837,0.8261334300041199,0.4606338723696551,0.0370876584210614,0.8463232517242432,0.856430172920227,0.4606338723696551,0.0370876584210614,0.8463232517242432,0.856430172920227,0.36575310166172836,0.031362586695070166,0.8293184041976929,0.8884410262107849,0.4684279932093606,0.03259889346257788,0.8257492184638977,0.8353005051612854
"Sorry, you're on your own. I've--","Wybaczcie, ale to już beze mnie, bo...","Przykro mi, jesteś zdany/zdana na siebie. Ja...","Przepraszam, radź sobie sam. Ja mam już dość polityki.","Przepraszam, radź sobie sam. Ja mam...","Przepraszam, radź sobie sam. Ja mam...","Przepraszam, jesteś zdany na siebie. Ja...

(Tutaj brakuje pełnej wypowiedzi Geralta, ponieważ zgodnie z instrukcją mam tylko przetłumaczyć drugą część dialogu.)",0.132675363569522,0.0,0.7507395148277283,0.6074725389480591,0.13067440647524645,0.023980296761827107,0.7012158036231995,0.7581906914710999,0.09966283772621139,0.0,0.7639073133468628,0.6221086978912354,0.09966283772621139,0.0,0.7639073133468628,0.6221086978912354,0.1729369809901334,0.0,0.6792999505996704,0.640181839466095
"A Changeling Rescued, or the Witcher's Triumph - really emphasizes the message we're trying to get across.","„Zmiennik wybawiony albo tryumf Wiedźmina”. Chcemy, żeby Dudu od razu zrozumiał przekaz.","Ocalone pacholę, czyli triumf wiedźmina - naprawdę podkreśla przekaz, jaki chcemy przekazać.","Uratowany zmiennokształtny, czyli triumf wiedźmina - naprawdę podkreśla przekaz, który próbujemy przekazać.","""Uratowany zmiennokształtny, czyli triumf wiedźmina - naprawdę podkreśla przekaz, który próbujemy przekazać.""","- Naprawdę podkreśla przekaz, który próbujemy przekazać.","A Changeling Rescued, Or The Witcher's Triumph - naprawdę podkreśla przekaz, który próbujemy przekazać.",0.2604997861378091,0.0,0.7395137548446655,0.6193116307258606,0.28097673181071353,0.0,0.7309001088142395,0.6817001700401306,0.2802551470950034,0.0,0.7385703921318054,0.703916609287262,0.14093007749790662,0.0,0.6909783482551575,0.5242488980293274,0.17850226717867057,0.0,0.6602356433868408,0.5386579632759094
Morkvarg doesn't give up easily…,Widać Morkvarg łatwo nie odpuszcza.,Morkvarg nie poddaje się łatwo...,Morkvarg łatwo się nie poddaje...,Morkvarg nie poddaje się łatwo...,Morkvarg nie poddaje się łatwo...,Morkvarg nie poddaje się łatwo...,0.36407391687310225,0.06389431042462725,0.8031944632530212,0.8763701319694519,0.45640180711389305,0.12574334296829354,0.8332971334457397,0.8759364485740662,0.36407391687310225,0.06389431042462725,0.8031944632530212,0.8763701319694519,0.36407391687310225,0.06389431042462725,0.8031944632530212,0.8763701319694519,0.36407391687310225,0.06389431042462725,0.8031944632530212,0.8763701319694519
"Bleeding out his heart-blood's warmth, 'Fire, save me!' the student cried. Thrusting his stump into the hearth, he found heat, but still died.","„Zakrwawiony żak zakwiczał, trzeba mi świętego znicza! Wsadził kikut w palenisko i przekręcił się, chłopisko”.","Krwawiąc z serca ciepłą krwią, ""Ogień, ratuj mnie!"" - krzyknął uczeń. Wpychając swój kikut w palenisko, poczuł ciepło, ale i tak umarł.","Krwawiąc z serca ciepłą krwią, ""Ogień, ratuj mnie!"" - zawołał uczeń. Wpychając swój kikut do paleniska, poczuł ciepło, ale i tak umarł.","Krwawiąc z serca, ""Ogień, ratuj mnie!"" - krzyknął student. Wpychając swój kikut do paleniska, poczuł ciepło, ale i tak umarł.","Krwawiąc z serca, krzyknął: ""Ogień, ratuj mnie!"" Włożył swój kikut do paleniska, ale mimo ciepła umarł.","Krwawiąc z serca, ""Ratuj mnie!"" - krzyknął student. Włożył swój kikut do ognia, szukając ciepła, ale i tak umarł.",0.27293521057715525,0.020331710659744474,0.7013014554977417,0.6559571027755737,0.23050948626925682,0.010331208012220438,0.6895018815994263,0.6724850535392761,0.22204777826327107,0.011451997463067555,0.6986113786697388,0.6968816518783569,0.2104947206941893,0.012300686288463768,0.6925576329231262,0.718040943145752,0.17826914360785298,0.012109013026441871,0.6961389780044556,0.7070913314819336
"Hefty sack, like a bull's. When do we sail?","Worek ciężki jak bycze jaja. To co, gotowyś do drogi?","Ciężka torba, jak u byka. Kiedy wypływamy?","Ciężka torba, jak u byka. Kiedy wypływamy?","""Sakwa ciężka jak byk. Kiedy wypływamy?""","Ciężka torba, jakby byk miał ją unieść. Kiedy wypływamy?","Ciężka sakwa, jak byk. Kiedy wypływamy?",0.14451089798718117,0.02151810250197126,0.7669715285301208,0.5861871838569641,0.14451089798718117,0.02151810250197126,0.7669715285301208,0.5861871838569641,0.17046410574441062,0.020960166113993737,0.7617911696434021,0.6110677123069763,0.17561060438620676,0.0,0.7412946224212646,0.6242234110832214,0.1463641191165298,0.020960166113993737,0.7580397725105286,0.49495747685432434
"What with the war and all, m'lady's ordained but eighty-five desserts this time.",Tym razem ze względu na trudne wojenne czasy będziemy musieli się ograniczyć do osiemdziesięciu pięciu deserów.,"Z powodu wojny i tak dalej, tym razem dla pani przewidziano zaledwie osiemdziesiąt pięć deserów.","Ze względu na wojnę i tak dalej, tym razem lady zarządziła jedynie osiemdziesiąt pięć deserów.","Ze względu na wojnę i tak dalej, tym razem m'lady zarządziła jedynie osiemdziesiąt pięć deserów.","Z powodu wojny, moja pani zarządziła tym razem jedynie osiemdziesiąt pięć deserów.","Co do wojny i tak dalej, moja pani zarządziła tym razem tylko osiemdziesiąt pięć deserów. Nie będzie konfetti z kandyzowanych płatków róż z Nazairu. Róże stały się okropnie trudne do zdobycia.",0.30078217994833506,0.014705119569961714,0.7562170028686523,0.7368116974830627,0.35787241811262055,0.03109754171746996,0.7888733148574829,0.6688730120658875,0.35886334337019526,0.03109754171746996,0.7812677025794983,0.5534944534301758,0.29364579915528105,0.0145140482149807,0.7697471976280212,0.7580572366714478,0.3710189149391822,0.009020544569112136,0.6945108771324158,0.5293595790863037
Yyyeah… Must've traveled far and wide.,Ymm... Musiał dużo podróżować.,Yyyeah... Musiał podróżować daleko i szeroko.,"Tłumaczenie drugiej wypowiedzi na język polski:

Eee... Musiał podróżować daleko.","Tłumaczenie drugiej wypowiedzi na język polski:

""No tak... Musiał podróżować daleko.""",- Yyyeah… Musiał podróżować daleko.,"Tak jak jego ojciec - miły człowiek, ale głupi. Pożarty przez pająka aracha, pewnie słyszałeś.

---

Tłumaczenie drugiej wypowiedzi:

""Tak jak jego ojciec - miły człowiek, ale głupi.""",0.559758109954193,0.040824829046386304,0.874265730381012,0.8588467836380005,0.5056435403227423,0.021105340631872645,0.7723667621612549,0.7207606434822083,0.49881899590446693,0.018850319022747353,0.7428015470504761,0.7515008449554443,0.4587074221325742,0.05372849659117709,0.8179388642311096,0.8728039860725403,0.1056549955513687,0.0,0.5918770432472229,0.3861995041370392
"Aye, quite the rogues, they are. Three of 'em, and every one's got a pack o' rapes and murders under his belt. Even took to grave robbin' lately!","Tak, niezłe z nich gnidy. Jest ich trzech, a wszyscy mają na koncie po kilka gwałtów i zabójstw. Ostatnio nawet jakiś grób rozkopali.","Tak, całkiem z nich łotry. Trzech ich jest, a każdy ma pod pazurami wór gwałtów i morderstw. Niedawno nawet zajęli się okradaniem grobów!","Tak, całkiem z nich nicponie. Trzech ich jest, a każdy ma na koncie pakiet gwałtów i morderstw. Ostatnio nawet zajęli się okradaniem grobów!","Tak, całkiem z nich nicponie. Trzech ich jest, a każdy ma na koncie pakiet gwałtów i morderstw. Ostatnio nawet zabrali się za okradanie grobów!","- Łatwo ich rozpoznać ze względu na żółte czapki, które noszą. Ludzie widzą trzy żółte czubki, uciekają do swoich chat. Co zresztą nie pomaga zbytnio, ponieważ lubią też podpalenia.","Tak, całkiem z nich zuchwali zbóje. Trzech ich jest, a każdy ma na sumieniu sporo rabunków i morderstw. Ostatnio zabrali się nawet za okradanie grobów! Łatwo ich rozpoznać po żółtych czapach, które noszą. Ludzie widzą trzy żółte czuby, uciekają do swoich chat. Co, oczywiście, na wiele się nie zdaje, bo lubią też podpalenia.",0.28692870546162186,0.02945642544824925,0.7785189747810364,0.8307092785835266,0.4177161708082648,0.03793265292162395,0.8109576106071472,0.8162307143211365,0.4244869445547923,0.03624247982315552,0.809980034828186,0.8211073875427246,0.23246100801375325,0.007696339439306161,0.637186586856842,0.47780293226242065,0.3344020404881489,0.010921823441095125,0.7156398296356201,0.6509343981742859
"In a side alley, along the road from the docks to the brothel district. Someone had dropped it there in the middle of the night.","W bocznej uliczce, przy drodze z doków do dzielnicy burdeli. Ktoś porzucił je w środku nocy.","W bocznej uliczce, wzdłuż drogi od doków do dzielnicy domów publicznych. Ktoś porzucił je tam w środku nocy.","W bocznej alejce, przy drodze z doków do dzielnicy domów publicznych. Ktoś porzucił je tam w środku nocy.","W bocznej uliczce, wzdłuż drogi z doków do dzielnicy domów publicznych. Ktoś porzucił je tam w środku nocy.","W ciemnej uliczce, przy drodze z doków do dzielnicy domów publicznych. Ktoś porzucił tam ciało w środku nocy.","W ciemnej uliczce, przy drodze z doków do dzielnicy domów publicznych. Ktoś porzucił tam ciało w środku nocy.",0.6866239380763183,0.1512166591979904,0.9395660161972046,0.8302811980247498,0.75813242755759,0.430394752998613,0.9365444183349609,0.8142154216766357,0.6964135555107385,0.29874854545575125,0.9456927180290222,0.8076059818267822,0.7589777061896644,0.44219732271776674,0.9166380763053894,0.8148967027664185,0.7589777061896644,0.44219732271776674,0.9166380763053894,0.8148967027664185
Watch how you walk!,Jakże chodzisz!,"Uważaj, jak chodzisz!",Uważaj jak chodzisz!,"Uważaj, jak chodzisz!","Uważaj, jak chodzisz!","Uważaj, jak chodzisz!",0.5788725186279041,0.11362193664674995,0.8561610579490662,0.8022443056106567,0.58368469809115,0.11362193664674995,0.8697718977928162,0.815049946308136,0.5788725186279041,0.11362193664674995,0.8561610579490662,0.8022441864013672,0.5788725186279041,0.11362193664674995,0.8561610579490662,0.8022443056106567,0.5788725186279041,0.11362193664674995,0.8561610579490662,0.8022441864013672
"Behave yourself. Do what you must, but behave.","Zachowuj się. Byle jak, ale się zachowuj, człowieku.","Zachowuj się. Rób to, co musisz, ale zachowuj się.","Zachowuj się. Rób, co musisz, ale zachowuj się.","Zachowuj się. Rób co musisz, ale zachowuj się.","Zachowuj się. Rób, co musisz, ale zachowuj się.","Zachowuj się. Rób co musisz, ale zachowuj się.",0.4435386746491212,0.056122223243057295,0.838585615158081,0.8506135940551758,0.44562242361192045,0.06500593260343691,0.8441308736801147,0.8838056921958923,0.4390776696650161,0.06500593260343691,0.8423196077346802,0.881771445274353,0.44562242361192045,0.06500593260343691,0.8441308736801147,0.8838056921958923,0.4390776696650161,0.06500593260343691,0.8423196077346802,0.881771445274353
We promised to remain friends. I hope nothing'll change that.,"Obiecaliśmy sobie pozostać przyjaciółmi i mam nadzieję, że nic tego nie zmieni.","Obiecaliśmy pozostać przyjaciółmi. Mam nadzieję, że nic tego nie zmieni.","Obiecaliśmy pozostać przyjaciółmi. Mam nadzieję, że nic tego nie zmieni.","Obiecaliśmy pozostać przyjaciółmi. Mam nadzieję, że nic tego nie zmieni.","Obiecaliśmy pozostać przyjaciółmi. Mam nadzieję, że nic tego nie zmieni.","Obiecaliśmy pozostać przyjaciółmi. Mam nadzieję, że nic tego nie zmieni.",0.8215723175024595,0.4548244246960421,0.9604025483131409,0.9780954122543335,0.8215723175024595,0.4548244246960421,0.9604025483131409,0.9780954122543335,0.8215723175024595,0.4548244246960421,0.9604025483131409,0.9780954122543335,0.8215723175024595,0.4548244246960421,0.9604025483131409,0.9780954122543335,0.8215723175024595,0.4548244246960421,0.9604025483131409,0.9780954718589783
Made no offerin'.,Ofiary nie złożył.,Nie złożyłem żadnej oferty.,Nie złożyłem żadnej propozycji.,Nie złożyłem żadnej propozycji.,Nie złożyłem żadnej propozycji.,Nie złożyłem żadnej propozycji.,0.4351388070229311,0.0,0.7505715489387512,0.7474538087844849,0.4236389523900597,0.0,0.7227452397346497,0.7419583201408386,0.4236389523900597,0.0,0.7227452397346497,0.7419583201408386,0.4236389523900597,0.0,0.7227452397346497,0.7419583797454834,0.4236389523900597,0.0,0.7227452397346497,0.7419583797454834
You heard? They raided Cleaver's house.,"Słyszałeś, że napadli na dom Tasaka?",Słyszałeś? Przeszukali dom Cleavera.,Słyszałeś? Przeszukali dom Cleavera.,Słyszałeś? Przeszukali dom Cleavera.,Słyszałeś? Przeszukali dom Cleavera.,Słyszałeś? Zrobili nalot na dom Cleavera.,0.3156102936296495,0.04873039689743777,0.8270865082740784,0.7843775153160095,0.3156102936296495,0.04873039689743777,0.8270865082740784,0.7843775153160095,0.3156102936296495,0.04873039689743777,0.8270865082740784,0.7843775153160095,0.3156102936296495,0.04873039689743777,0.8270865082740784,0.7843775153160095,0.38031838770176934,0.08633400213704504,0.8315404057502747,0.9100275039672852
And then?,A potem?,A potem?,A potem?,A potem?,A potem?,A potem?,1.0,0.316227766016838,0.9999998807907104,0.9899871349334717,1.0,0.316227766016838,0.9999998807907104,0.9899871349334717,1.0,0.316227766016838,0.9999998807907104,0.9899871349334717,1.0,0.316227766016838,0.9999998807907104,0.9899870753288269,1.0,0.316227766016838,0.9999998807907104,0.9899870753288269
Guards!,Straże!,Strażnicy!,Strażnicy!,Strażnicy!,Strażnicy!,Strażnicy!,0.46517046018149005,0.0,0.9113820195198059,0.955353856086731,0.46517046018149005,0.0,0.9113820195198059,0.9553537964820862,0.46517046018149005,0.0,0.9113820195198059,0.9553537964820862,0.46517046018149005,0.0,0.9113820195198059,0.955353856086731,0.46517046018149005,0.0,0.9113820195198059,0.955353856086731
Bloede glewynn!,Bloede glewynn!,Krew wilka!,Krew wilka!,"""Krew wilka!""",Krew wilka!,Krew wilka!,0.06224712107065056,0.0,0.7368267774581909,0.7579085826873779,0.06224712107065056,0.0,0.7368267774581909,0.7579085826873779,0.061330012077294764,0.0,0.7003103494644165,0.707947313785553,0.06224712107065056,0.0,0.7368267774581909,0.7578982710838318,0.06224712107065056,0.0,0.7368267774581909,0.7578982710838318
Family doesn't mind having a race track right by their house?,Rodzinie nie przeszkadza tor wyścigowy pod domem?,"Rodzina nie ma nic przeciwko temu, aby mieć tor wyścigowy tuż obok swojego domu?","Rodzina nie ma nic przeciwko temu, że tor wyścigowy znajduje się tuż obok ich domu?","""Rodzina nie ma nic przeciwko posiadaniu toru wyścigowego tuż obok swojego domu?""","Rodzina nie ma nic przeciwko temu, że tuż obok ich domu znajduje się tor wyścigowy?","Ale dom, jego fortuna, nie należałyby do nich, gdyby nie spełnili życzenia lorda Erasmusa - postawił to jako warunek.",0.4343380877430274,0.03342866121562732,0.8313252329826355,0.9143957495689392,0.4359316550029675,0.030934588294313718,0.8151994943618774,0.8979442715644836,0.3718724029822624,0.017033186037639283,0.8231784105300903,0.90849369764328,0.4359316550029675,0.015718877363021206,0.8121838569641113,0.9041402339935303,0.1974434135645444,0.010182425646195498,0.6287888884544373,0.5311839580535889
Weapon!,Broń!,Broń!,Broń!,Broń!,Broń!,Broń!,0.8333333333333334,0.1778279410038923,1.0000001192092896,0.9955602288246155,0.8333333333333334,0.1778279410038923,1.0000001192092896,0.9955602288246155,0.8333333333333334,0.1778279410038923,1.0000001192092896,0.9955602288246155,0.8333333333333334,0.1778279410038923,1.0000001192092896,0.9955602288246155,0.8333333333333334,0.1778279410038923,1.0000001192092896,0.9955602288246155
The sword is un… necessary.,Miecz eee.. jest tu niepotrzebny...,Miecz jest... zbędny.,Miecz jest... zbędny.,Miecz jest... zbędny.,Miecz jest... zbędny.,Miecz jest... zbędny.,0.22581879878053082,0.05833544737207805,0.8029319643974304,0.8723792433738708,0.22581879878053082,0.05833544737207805,0.8029319643974304,0.8723792433738708,0.22581879878053082,0.05833544737207805,0.8029319643974304,0.8723792433738708,0.22581879878053082,0.05833544737207805,0.8029319643974304,0.8723792433738708,0.22581879878053082,0.05833544737207805,0.8029319643974304,0.8723792433738708
What're you sniffin' at?,Co tak niuchasz?,Co tam wąchasz?,Czego się tak krzywisz?,Czego węszysz?,Co tak węszysz?,Co tak węszysz?,0.42085556825163883,0.11362193664674995,0.7742835283279419,0.7588067650794983,0.17821436032556096,0.08034284189446518,0.7257424592971802,0.612412691116333,0.09979743389185473,0.0,0.7603877186775208,0.6244983077049255,0.2768811067898025,0.24028114141347542,0.801840603351593,0.8016006946563721,0.2768811067898025,0.24028114141347542,0.801840603351593,0.8016008734703064
"Tsk, tsk. Be on your way.","No, no. Idźcie sobie.","Tsk, tsk. Idź już stąd.","Tsk, tsk. Idź już stąd.","""No już, ruszaj się.""","- Pst, pst. Idź już.",Pospiesz się.,0.12543794933838784,0.0,0.7465997934341431,0.8121539950370789,0.12543794933838784,0.0,0.7465997934341431,0.8121539950370789,0.06535947712418308,0.0,0.7578811645507812,0.7296081781387329,0.12766328359771686,0.0,0.7302576899528503,0.8304443359375,0.08861897844235948,0.0,0.7550947666168213,0.5109836459159851
Help!,Na pomoc!,Pomocy!,Pomocy!,Pomocy!,Pomocy!,Pomocy!,0.2684597807668724,0.0,0.821942925453186,0.9631022810935974,0.2684597807668724,0.0,0.821942925453186,0.9631023406982422,0.2684597807668724,0.0,0.821942925453186,0.9631023406982422,0.2684597807668724,0.0,0.821942925453186,0.9631023406982422,0.2684597807668724,0.0,0.821942925453186,0.9631023406982422
The Eternal Fire will guide us…,Wieczny Ogień nas prowadzi...,Wieczny ogień będzie nas prowadzić...,Wieczny ogień poprowadzi nas...,"""Wieczny ogień będzie nas prowadzić...""",Wieczny Ogień będzie nas prowadzić...,Wieczny Ogień poprowadzi nas...,0.6332374592461917,0.06389431042462725,0.8993560075759888,0.9540133476257324,0.5583138053924579,0.08034284189446518,0.8572543859481812,0.9549921154975891,0.6281368074998439,0.05372849659117709,0.8656904101371765,0.9562439322471619,0.775935312596976,0.12574334296829354,0.9218872785568237,0.9737615585327148,0.7041451446220554,0.16990442448471224,0.8819845914840698,0.9616113305091858
"Wouldn't hit a halfling, would you?",Chyba nie uderzysz niziołka?,"Nie uderzyłbyś półelfa, prawda?","Nie uderzysz hobbita, prawda?","Nie uderzysz hobbita, prawda?","Nie uderzysz półorka, prawda?","Nie uderzysz chyba hobbita, prawda?",0.2833134075837384,0.0,0.7906242609024048,0.764748752117157,0.3814012387061214,0.08034284189446518,0.8227787613868713,0.7788214683532715,0.3814012387061214,0.08034284189446518,0.8227787613868713,0.7788214683532715,0.38167676178668986,0.08034284189446518,0.835436224937439,0.7975142002105713,0.4216312705628071,0.05372849659117709,0.8300195932388306,0.7732592225074768
