;meta[language=pl]
; id      |key(hex)|key(str)| text
   1059120|00000000||Damy sobie radę.
   1059115|00000000||Na pewno nie potrzebujecie pomocy?
   1059107|00000000||Ta... Prawdę mówicie.
   1059109|00000000||Nilfgaardczyków już ni ma, Redańczycy dopiero co przyszli. Co się dziwić – bandyci czują się bezkarni.
   1059111|00000000||Ledwieśmy im uciekli – ale koło złamane, a konie poszły w las.
   1059072|00000000||Potrzebujecie pomocy z tym wozem?
   1059074|00000000||Eee... nie.
   1059076|00000000||To nie nasz, tylko... no... zdobyczny, że tak powiem.
   1059078|00000000||Eee... Ludziska porzucili dobytek w pośpiechu i tak trochę szkoda, żeby Redańczycy rozszabrowali.
    573535|00000000||Raportuj.
    573530|00000000||Panie kapitanie!
    573536|00000000||Delegacja z Novigradu jest o pół dnia drogi stąd.
    573537|00000000||Pospieszyli się...
    577531|00000000||Wracaj na posterunek.
    577533|00000000||Tak jest.
    573538|00000000||Czwarty szwadron „Cate”... I cała dywizja „Frundsberg”... Zdezerterowali.
    573539|00000000||Generał Voorhis już wie?
    577540|00000000||Jest na naradzie, nikogo tam nie wpuszczają...
    577542|00000000||Bzdury. Natychmiast idź mu o tym zameldować.
    581879|00000000||Apsik!
    581883|00000000||O kurwa, wiedźmin!
    574700|00000000||Pewno myśleli Czarni, że tu już na zawsze zostaną.
    584444|00000000||Nilfgaardczycy, Redańczycy... jeden chuj.
    574684|00000000||A myśmy na cesarskich narzekali...
   1061437|00000000||Gdyby nie my, Czarni by tu kamieniem siedzieli do Yule albo jeszcze dłużej.
   1061439|00000000||Hi, hi, hi! A to mi się bohater trafił!
   1061711|00000000||Ty się śmiej, ale gdyby twój Gondek nie wrócił i Nilfgaardczyków nie przepędził...
   1061713|00000000||Ha, ha, ha!
   1061715|00000000||...mógłby ci w końcu jakiś Cahir albo Johann wianek zerwać!
   1061717|00000000||Ale tyś na mnie czekała, Manieczko, prawda?
   1061719|00000000||Prawda!
   1061721|00000000||Ahahahahaaa!
    577594|00000000||Jeśli przyniesiemy tłustego szczupaka, Jaskier może odżałuje tę potrawkę z królików.
    577595|00000000||Mhm.
   1068729|00000000||Szkoda, że nie wybrał się z nami.
   1068731|00000000||Przydałoby mu się trochę ruchu.
   1068733|00000000||No.
    578152|00000000||Lód na tym jeziorku nie powinien być zbyt gruby.
    578154|00000000||Aha.
    578150|00000000||A właściwie jak chcesz złowić te ryby?
    578157|00000000||Zobaczysz.
